GEO_ID,NAME,B25075_001E,B25075_001M,B25075_002E,B25075_002M,B25075_003E,B25075_003M,B25075_004E,B25075_004M,B25075_005E,B25075_005M,B25075_006E,B25075_006M,B25075_007E,B25075_007M,B25075_008E,B25075_008M,B25075_009E,B25075_009M,B25075_010E,B25075_010M,B25075_011E,B25075_011M,B25075_012E,B25075_012M,B25075_013E,B25075_013M,B25075_014E,B25075_014M,B25075_015E,B25075_015M,B25075_016E,B25075_016M,B25075_017E,B25075_017M,B25075_018E,B25075_018M,B25075_019E,B25075_019M,B25075_020E,B25075_020M,B25075_021E,B25075_021M,B25075_022E,B25075_022M,B25075_023E,B25075_023M,B25075_024E,B25075_024M,B25075_025E,B25075_025M,Unnamed: 52,B25077_001M,B25077_001E
Geography,Geographic Area Name,Estimate!!Total,Margin of Error!!Total,"Estimate!!Total!!Less than $10,000","Margin of Error!!Total!!Less than $10,000","Estimate!!Total!!$10,000 to $14,999","Margin of Error!!Total!!$10,000 to $14,999","Estimate!!Total!!$15,000 to $19,999","Margin of Error!!Total!!$15,000 to $19,999","Estimate!!Total!!$20,000 to $24,999","Margin of Error!!Total!!$20,000 to $24,999","Estimate!!Total!!$25,000 to $29,999","Margin of Error!!Total!!$25,000 to $29,999","Estimate!!Total!!$30,000 to $34,999","Margin of Error!!Total!!$30,000 to $34,999","Estimate!!Total!!$35,000 to $39,999","Margin of Error!!Total!!$35,000 to $39,999","Estimate!!Total!!$40,000 to $49,999","Margin of Error!!Total!!$40,000 to $49,999","Estimate!!Total!!$50,000 to $59,999","Margin of Error!!Total!!$50,000 to $59,999","Estimate!!Total!!$60,000 to $69,999","Margin of Error!!Total!!$60,000 to $69,999","Estimate!!Total!!$70,000 to $79,999","Margin of Error!!Total!!$70,000 to $79,999","Estimate!!Total!!$80,000 to $89,999","Margin of Error!!Total!!$80,000 to $89,999","Estimate!!Total!!$90,000 to $99,999","Margin of Error!!Total!!$90,000 to $99,999","Estimate!!Total!!$100,000 to $124,999","Margin of Error!!Total!!$100,000 to $124,999","Estimate!!Total!!$125,000 to $149,999","Margin of Error!!Total!!$125,000 to $149,999","Estimate!!Total!!$150,000 to $174,999","Margin of Error!!Total!!$150,000 to $174,999","Estimate!!Total!!$175,000 to $199,999","Margin of Error!!Total!!$175,000 to $199,999","Estimate!!Total!!$200,000 to $249,999","Margin of Error!!Total!!$200,000 to $249,999","Estimate!!Total!!$250,000 to $299,999","Margin of Error!!Total!!$250,000 to $299,999","Estimate!!Total!!$300,000 to $399,999","Margin of Error!!Total!!$300,000 to $399,999","Estimate!!Total!!$400,000 to $499,999","Margin of Error!!Total!!$400,000 to $499,999","Estimate!!Total!!$500,000 to $749,999","Margin of Error!!Total!!$500,000 to $749,999","Estimate!!Total!!$750,000 to $999,999","Margin of Error!!Total!!$750,000 to $999,999","Estimate!!Total!!$1,000,000 or more","Margin of Error!!Total!!$1,000,000 or more",,Margin of Error!!Median value (dollars),Estimate!!Median value (dollars)
0500000US08001,"Adams County, Colorado",98861,3045,2084,873,2017,900,1816,609,1106,485,1074,639,286,216,68,112,810,412,552,243,632,341,711,412,728,325,1018,410,6613,1186,9211,1432,14189,1964,12719,1661,19674,1974,8599,1537,8920,1292,2414,587,2737,782,558,274,325,345,,4299,187900
0500000US08005,"Arapahoe County, Colorado",144959,3061,435,276,913,487,687,400,806,431,437,210,569,379,267,262,838,372,669,389,677,362,1476,704,1276,508,1679,516,7701,1136,10918,1372,13227,1503,14962,1695,28227,2290,18544,1755,18332,1767,8405,1197,7660,1092,2622,786,3632,700,,3819,226500
0500000US08013,"Boulder County, Colorado",74564,2402,1255,557,455,335,162,139,233,238,113,131,501,371,343,279,143,152,223,190,93,112,121,143,102,125,144,235,991,397,1642,523,3338,848,3547,798,7914,1076,7867,1323,15387,1680,8469,1187,12693,1345,4616,923,4212,997,,9415,352800
0500000US08031,"Denver County, Colorado",131790,3587,562,334,443,308,357,221,237,182,58,96,227,187,227,188,370,336,702,328,665,406,2208,761,2270,784,2142,598,8589,1550,9152,1090,10270,1444,9587,1384,17809,1747,15342,1781,21873,2219,12430,1672,10817,1358,3199,612,2254,594,,7288,250100
0500000US08035,"Douglas County, Colorado",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7845,333200
0500000US08041,"El Paso County, Colorado",148634,3346,1203,668,1029,445,1605,606,339,280,735,397,355,195,444,311,280,352,510,420,396,269,790,385,980,383,2040,738,8444,1229,10863,1566,20073,2032,17187,1749,24687,2383,15251,1651,21622,1833,9819,1243,7448,1160,1785,533,749,395,,4476,214300
0500000US08059,"Jefferson County, Colorado",153991,3179,708,506,385,236,646,463,1033,420,729,472,399,324,73,121,506,313,430,331,344,249,257,287,693,335,963,401,4177,1032,6672,1023,8323,1274,10490,1318,35570,2359,24903,1986,28053,2004,12983,1397,11141,1296,2620,590,1893,539,,4528,259200
0500000US08069,"Larimer County, Colorado",78594,2856,1033,487,803,509,489,294,309,251,469,343,396,311,128,153,262,279,272,230,247,311,52,86,274,193,218,181,1679,500,3100,696,5415,1145,7704,1389,17267,1899,11017,1373,14801,1602,5260,937,5075,1133,1208,455,1116,495,,5828,247600
0500000US08077,"Mesa County, Colorado",41541,2366,814,454,515,357,468,284,348,290,0,279,156,180,92,153,242,217,695,585,266,258,293,187,344,282,278,319,2276,789,3126,802,3915,1132,4349,1089,6702,1095,5609,1180,5597,1211,2135,707,2549,811,581,341,191,186,,10263,219500
0500000US08101,"Pueblo County, Colorado",42320,2013,667,265,769,365,260,217,302,210,272,258,531,343,357,305,940,391,906,441,1038,416,1706,562,2825,775,2961,704,4255,936,5208,884,5062,990,4312,1068,3956,742,1780,556,1886,624,1350,586,568,345,168,162,241,324,,6131,141200
0500000US08123,"Weld County, Colorado",63848,2303,2291,861,988,514,253,184,496,370,482,252,132,141,0,279,339,208,417,296,815,504,843,568,1170,538,1534,547,4552,1137,7210,1095,8542,1422,6233,1116,9499,1334,5425,1018,6660,1105,2801,693,2019,712,674,391,473,364,,6135,182500
0500000US09001,"Fairfield County, Connecticut",227019,4619,335,210,181,171,138,160,430,308,584,300,462,216,43,70,437,232,439,228,442,265,586,341,565,331,643,447,3080,986,2152,707,4760,904,5759,1313,14767,1997,21171,2093,43845,2937,30636,2538,43235,2308,21348,2008,30981,2053,,9430,441400
0500000US09003,"Hartford County, Connecticut",231187,4814,227,190,256,212,969,366,659,363,716,335,323,234,144,173,737,297,685,502,1045,532,1405,582,1200,642,1482,437,5231,1065,10407,1609,22404,2120,21763,1940,47621,3036,38957,2524,40671,2152,17213,1296,11497,1267,3283,847,2292,706,,3231,248300
0500000US09005,"Litchfield County, Connecticut",60173,2153,62,79,121,153,155,184,168,164,17,30,68,114,0,281,183,156,167,220,366,238,107,132,572,360,182,196,2771,695,3021,881,4286,967,4342,873,9422,1343,8972,1210,9768,1295,5718,1208,5351,1021,2469,674,1885,549,,7894,272700
0500000US09007,"Middlesex County, Connecticut",50188,2178,70,116,71,118,95,121,161,162,153,193,157,157,122,147,141,143,527,456,80,134,59,91,188,194,307,243,1273,561,582,289,2575,759,2992,882,8012,1276,7188,1016,12943,1722,5522,1019,4463,1054,1121,416,1386,583,,12387,302600
0500000US09009,"New Haven County, Connecticut",209305,4105,222,177,197,184,680,319,594,317,108,128,326,223,322,263,551,284,1065,485,979,451,671,357,1025,458,2157,794,8589,1347,10335,1530,13008,1705,16805,2204,34174,2861,33435,2348,42055,2589,20001,1610,15503,1783,3439,995,3064,751,,4239,269200
0500000US09011,"New London County, Connecticut",73118,2815,312,251,253,337,535,282,475,310,201,207,353,236,61,97,227,190,347,269,358,441,404,318,569,429,110,130,963,418,2394,727,4831,903,5821,1164,14970,1815,11283,1512,14636,1453,6888,1125,4438,827,1420,485,1269,413,,7480,265000
0500000US09013,"Tolland County, Connecticut",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8255,270000
0500000US09015,"Windham County, Connecticut",31963,1608,44,73,0,281,40,69,14,23,263,185,280,311,0,281,199,164,305,369,0,281,0,281,186,182,587,508,1133,486,1682,540,3118,836,3852,925,7685,1181,4890,915,4716,916,1503,665,774,367,238,228,454,361,,7803,227800
0500000US10001,"Kent County, Delaware",41417,2220,717,490,1201,792,670,380,670,373,224,236,326,354,70,84,125,151,449,403,195,184,118,133,323,253,486,321,1889,670,2457,830,4785,952,5062,1100,7594,1173,6242,1033,5010,1070,1548,545,1171,425,16,28,69,109,,9413,206200
0500000US10003,"New Castle County, Delaware",139163,2874,742,389,625,361,1092,461,639,317,567,319,285,300,144,135,54,89,857,508,680,403,775,385,894,461,1411,613,3696,1021,5748,1015,9908,1723,11520,1766,27214,2071,20602,1669,29875,2283,12907,1486,5160,1043,2009,591,1759,573,,6140,256700
0500000US10005,"Sussex County, Delaware",59304,2378,1588,666,709,370,1031,381,579,240,659,243,454,242,232,128,968,446,736,344,571,331,793,413,779,290,588,262,2065,493,2384,682,3659,847,4308,943,9275,1455,6044,906,10257,1364,4100,845,4400,890,1087,315,2038,766,,7553,240700
0500000US11001,"District of Columbia, District of Columbia",107193,3924,175,164,0,292,52,85,303,233,512,371,283,257,285,228,290,231,459,309,266,242,0,292,204,172,572,423,2139,806,513,353,1604,580,2093,479,7828,1264,10351,1552,21823,1967,14266,1693,19248,2007,12326,1437,11601,1305,,16253,426900
0500000US12001,"Alachua County, Florida",51880,2170,422,263,244,213,210,227,77,102,426,328,529,306,646,420,693,413,545,264,756,398,846,397,1906,589,1710,542,5603,1155,4428,875,6828,1262,5152,1045,7694,1273,4726,1079,4361,774,1282,487,1818,560,528,334,450,370,,6189,175500
0500000US12005,"Bay County, Florida",40461,2654,665,471,359,224,423,418,344,211,470,334,856,601,306,255,310,270,1014,419,1041,535,1654,705,1659,642,1431,507,4558,1269,2799,842,4304,986,3675,881,4913,1055,3811,902,2800,775,829,370,1549,742,62,100,629,409,,8224,163600
0500000US12009,"Brevard County, Florida",166377,4309,2847,953,1829,680,1136,446,1382,553,1259,601,1529,548,563,377,3147,972,4634,1153,5963,1304,7621,1371,8826,1684,7617,1358,22225,2284,13196,1745,19224,2168,10957,1795,18788,2109,11948,1903,11716,1855,4576,1069,2842,680,1290,646,1262,509,,5919,149100
0500000US12011,"Broward County, Florida",435488,7082,2841,816,2763,788,3051,992,4098,1155,3186,902,6208,1274,2927,897,9778,1713,14353,1981,14941,2329,14880,2132,15173,1986,13450,1935,36983,3240,25884,2427,42242,2939,27579,2538,48697,3969,39763,2890,50203,3680,24008,2167,19980,2080,5923,963,6577,1009,,4122,179600
0500000US12015,"Charlotte County, Florida",53788,2411,289,262,219,211,465,294,263,242,254,212,768,424,999,452,1278,495,1275,538,2013,728,2916,933,3070,912,2408,760,6497,1571,4576,1009,4539,904,3732,1095,4631,829,4655,1093,4892,1138,2188,680,1235,487,204,195,422,262,,11606,147800
0500000US12017,"Citrus County, Florida",49630,2182,807,520,441,269,642,451,899,421,452,366,1399,579,877,497,1496,447,2457,693,3000,904,3572,1132,2592,743,1870,559,5428,1028,5258,1092,3631,902,2609,816,3641,934,4340,949,2118,574,435,238,1143,551,82,140,441,353,,8066,119900
0500000US12019,"Clay County, Florida",48899,2569,419,307,370,255,330,276,82,119,0,310,160,161,139,166,1046,585,1201,657,972,490,944,546,1619,683,1609,566,4456,1091,5302,1251,7443,1454,4653,1173,6856,1414,4324,985,4337,1014,1497,532,759,374,276,219,105,120,,6148,169700
0500000US12021,"Collier County, Florida",88290,3248,638,446,511,280,274,225,360,227,310,244,280,260,0,310,851,427,1023,576,1096,513,1813,780,1855,732,2138,786,6190,1193,4344,993,6533,1320,5552,1228,9605,1533,7028,1094,10434,1462,7210,1142,8785,1195,4964,772,6496,1016,,13937,255500
0500000US12023,"Columbia County, Florida",18546,1450,205,269,202,226,0,310,71,120,766,527,571,351,0,310,415,360,993,592,977,576,874,404,499,385,826,475,3826,1127,1827,777,1456,507,1534,611,845,429,1335,597,913,504,64,114,347,363,0,310,0,310,,6756,118800
0500000US12031,"Duval County, Florida",201949,5353,1666,686,2268,701,2501,707,1214,777,1063,515,2645,920,391,303,3885,1118,3679,851,4253,925,6422,1393,9089,1590,7996,1642,22620,2341,22092,2511,26291,2832,14747,1799,26076,2474,15629,1818,12447,1747,4980,1005,5660,1050,2131,624,2204,647,,3319,158700
0500000US12033,"Escambia County, Florida",73959,3405,668,439,394,234,375,343,573,351,338,187,707,415,374,272,2163,911,1731,494,2224,704,4016,1045,5943,1187,4263,980,8742,1425,7832,1558,8984,1257,4265,913,7032,1255,4759,986,3619,1133,1529,582,1967,716,609,357,852,525,,6188,139300
0500000US12035,"Flagler County, Florida",28689,1827,0,310,320,231,103,119,74,123,151,180,0,310,0,310,219,204,209,202,178,211,711,466,611,352,457,305,3932,1134,3520,896,4239,1087,1968,704,3732,968,2864,1027,2688,694,996,417,971,491,270,238,476,334,,9363,172800
0500000US12053,"Hernando County, Florida",56345,2256,360,280,920,527,481,277,520,339,765,445,683,404,773,526,1276,565,2437,818,2089,748,3245,968,3241,798,2374,658,8767,1439,7085,1402,6745,1169,3629,724,4539,1200,2190,797,2271,664,549,301,696,490,523,474,187,233,,6711,125900
0500000US12055,"Highlands County, Florida",30618,1901,763,378,438,300,822,444,416,259,556,410,835,521,875,506,1592,491,1375,603,1331,444,1623,559,2288,746,899,422,4260,1013,1865,593,3109,773,1274,558,2517,774,1517,659,1408,697,297,214,309,237,0,310,249,233,,7015,108800
0500000US12057,"Hillsborough County, Florida",280785,5939,3335,879,3041,750,3286,853,1455,606,1515,465,2011,637,1502,651,4043,952,5334,1071,6918,1166,8677,1197,11360,1593,9572,1588,28559,2260,28156,2428,35949,2809,21204,2326,35771,3374,20773,2128,22233,2143,10923,1682,7328,1374,2687,823,5153,1207,,2606,165100
0500000US12061,"Indian River County, Florida",40013,2037,344,258,294,245,959,454,193,187,131,164,66,109,428,294,721,463,1048,467,1141,440,1073,523,2192,698,1430,508,4849,1100,3006,859,3844,929,2291,823,3344,851,2845,883,4307,877,2152,698,1669,490,650,304,1036,463,,8526,163900
0500000US12069,"Lake County, Florida",86648,3206,1623,719,1170,550,1234,588,1193,488,623,375,1239,512,1420,588,2578,871,2388,827,2343,693,1591,706,3093,882,2367,861,10226,1398,8838,1564,10884,1638,7601,1437,9647,1505,5457,1091,6368,1401,2270,595,1608,585,548,316,339,289,,4852,153300
0500000US12071,"Lee County, Florida",165885,4777,1942,648,2177,718,1221,592,2220,676,3212,965,2102,863,1435,549,4184,933,7221,1365,7920,1241,9799,1625,9348,1472,5869,1257,15347,1837,9133,1472,13527,1802,9582,1678,13183,1718,12041,1456,13420,1718,7612,1410,7277,1126,2966,684,3147,837,,7375,149500
0500000US12073,"Leon County, Florida",60090,2686,708,480,267,222,580,435,73,127,426,320,457,428,299,213,303,228,1036,508,1210,613,1890,811,2066,781,1813,642,4385,968,4782,1057,6880,1271,4700,1147,10260,1598,5542,884,6556,1226,2924,920,1589,803,663,445,681,417,,9892,190300
0500000US12081,"Manatee County, Florida",91577,3135,2917,894,1482,505,1260,560,1007,431,757,368,856,375,1506,618,1942,739,1537,588,3027,1032,3038,854,2973,815,3944,979,7246,1235,7149,1544,8303,1705,7544,1456,10335,1601,6854,1387,8124,1386,3817,860,3564,903,1212,579,1183,544,,6572,165600
0500000US12083,"Marion County, Florida",103237,3525,2177,815,1294,570,1050,450,1169,689,2415,951,1914,652,397,223,3450,826,3292,828,4390,928,6404,1457,7359,1294,6645,1331,13330,1726,8838,1183,10148,1726,6641,1234,8457,1268,4934,1006,4262,1055,1628,601,1460,614,349,269,1234,511,,3784,118100
0500000US12085,"Martin County, Florida",46543,2480,491,322,170,171,49,79,386,312,704,533,357,248,126,154,1162,411,1380,486,1058,464,2723,924,1357,696,1663,742,3051,876,3073,919,4080,1058,2762,757,4232,984,3817,942,4635,1064,2539,630,3737,959,1175,684,1816,683,,16895,188400
0500000US12086,"Miami-Dade County, Florida",461464,7992,2098,767,2142,700,1725,598,1761,614,1461,563,1465,750,773,450,4392,1117,5526,1174,9758,1552,13220,1924,13550,1786,10405,1815,42660,3232,26888,2400,50121,3811,34036,2740,61556,4138,52068,4072,56119,4354,22531,2471,23699,2324,8376,1247,15134,2060,,4078,207100
0500000US12087,"Monroe County, Florida",17523,1708,148,194,289,217,0,310,246,233,137,168,142,221,0,310,66,121,54,95,16,30,0,310,176,189,111,132,237,179,414,302,831,434,397,292,1659,544,1380,587,2796,743,2176,687,3404,797,985,498,1859,625,,33119,387900
0500000US12089,"Nassau County, Florida",23421,1281,175,204,67,110,0,310,85,140,65,114,69,117,211,192,214,247,326,248,127,146,620,439,546,409,920,393,1737,656,2235,700,2200,622,1710,652,3719,814,1525,628,3123,786,1222,487,1207,449,742,423,576,429,,14123,206000
0500000US12091,"Okaloosa County, Florida",47047,2425,705,474,322,244,138,160,68,114,313,284,556,431,0,310,328,232,923,428,1032,482,673,431,772,364,1537,524,4414,840,4304,1065,6188,1016,5374,1238,6813,1277,4326,1061,4088,888,1247,519,1264,418,1099,644,563,360,,6467,180800
0500000US12095,"Orange County, Florida",237734,5392,2412,992,1844,688,1377,613,2510,846,1050,441,1337,598,1189,673,2409,729,5376,1178,3600,974,8691,1515,10802,1762,7710,1276,23434,2432,15835,2135,30249,2854,20931,2469,32449,2820,19277,2237,21771,2083,8034,1345,7197,1111,3080,900,5170,1016,,2815,174200
0500000US12097,"Osceola County, Florida",57220,2977,1596,756,1568,632,176,174,736,460,828,483,291,235,0,310,876,479,2165,898,2180,827,3413,1103,3625,1002,2176,755,8106,1391,4420,1120,8021,1445,3365,889,5970,1144,2746,796,2249,784,1269,431,986,427,260,224,198,191,,9478,129900
0500000US12099,"Palm Beach County, Florida",373397,5656,4604,1012,2529,787,2423,703,3043,905,2370,777,2628,756,2984,670,8387,1072,8532,1327,8931,1510,10596,1561,10624,1600,11531,1697,29117,2492,25520,2593,33372,3194,20021,2170,43356,3209,35166,3018,44925,3337,22630,1962,20779,2224,7462,1201,11867,1569,,5529,199500
0500000US12101,"Pasco County, Florida",144148,3789,3449,935,2146,701,1629,525,1758,561,2047,753,1449,571,1160,516,5671,949,7300,1287,7486,1473,7700,1291,9332,1659,6698,1397,14882,1887,11855,1633,14896,1904,9412,1768,12433,1812,8848,1379,7791,1500,2768,768,1819,544,1019,465,600,458,,4792,123900
0500000US12103,"Pinellas County, Florida",273002,5583,7214,1348,3617,910,3734,966,2945,973,3268,835,1742,626,1746,612,4307,925,6767,1256,9069,1331,9152,1665,12632,1645,10323,1180,30728,2705,24203,2283,27842,2426,18597,1837,28841,2543,16439,1854,23276,2521,8803,1325,9651,1180,3465,863,4641,1108,,3599,154600
0500000US12105,"Polk County, Florida",157205,4445,4854,971,1990,602,1498,555,2298,806,2766,794,2972,1025,2540,938,4568,994,6465,1156,7700,1585,8915,1382,9993,1568,7710,1502,18835,2273,15237,1900,18047,2314,9665,1539,13153,1634,7045,1194,5969,1260,2404,800,1253,462,600,368,728,452,,3603,119100
0500000US12107,"Putnam County, Florida",22859,1684,195,193,392,281,367,262,354,236,886,444,570,538,504,396,1351,594,1910,742,1493,628,1297,554,2345,751,224,216,2558,746,1058,541,1701,666,1276,504,1384,578,940,416,775,357,422,344,360,277,250,253,247,313,,16442,89000
0500000US12109,"St. Johns County, Florida",55884,2501,236,201,71,121,178,177,268,247,334,232,229,191,64,108,80,134,699,466,659,424,731,590,593,283,998,520,2704,785,3689,1168,5489,1309,3014,901,7215,1350,6073,1212,9298,1591,4333,969,5236,1147,1723,704,1970,526,,16561,255900
0500000US12111,"St. Lucie County, Florida",78303,3043,1056,442,837,434,952,397,474,316,697,474,1691,679,867,583,1371,578,3390,966,2798,924,4694,1307,5425,1177,4907,1105,9655,1599,8224,1760,8882,1519,4723,1212,6854,1450,3522,991,3196,965,1950,595,1349,647,500,320,289,223,,6107,126000
0500000US12113,"Santa Rosa County, Florida",41603,2340,412,287,401,256,593,481,0,310,216,207,352,271,165,195,478,267,1087,532,1332,651,1036,469,1405,612,2004,692,4745,852,4025,1094,4711,1020,3249,932,4646,989,3855,1077,3418,787,1411,577,1373,631,304,213,385,262,,7876,163500
0500000US12115,"Sarasota County, Florida",122813,3372,1119,505,1955,871,934,389,420,303,609,372,935,420,490,332,2004,621,2237,977,2970,752,3760,993,5146,1071,3275,819,12034,1706,10724,1532,11257,1553,8485,1459,11740,1627,10754,1337,12547,1438,7661,1277,5631,1081,2902,729,3224,753,,7907,179500
0500000US12117,"Seminole County, Florida",104705,3780,1024,398,228,192,676,350,120,135,64,104,793,485,61,104,1310,553,1228,514,1972,823,2472,744,3213,1028,2446,731,9225,1504,8344,1363,11987,1599,9380,1464,14768,1584,10912,1435,12384,1473,6109,922,3628,906,1347,568,1014,390,,5684,194200
0500000US12119,"Sumter County, Florida",36850,1549,504,468,207,183,299,222,543,350,387,315,628,373,488,310,503,312,449,288,1021,520,661,471,950,506,376,322,2461,777,2098,535,4848,848,3620,762,6889,915,4043,882,2422,686,1589,696,1121,444,465,292,278,265,,8734,188800
0500000US12127,"Volusia County, Florida",142542,4298,1944,627,1405,502,1418,632,2395,701,1120,527,1366,497,993,484,1657,583,4589,988,3789,956,4602,1019,4694,1108,6587,1255,18878,2117,14650,1806,19003,2331,10976,1450,13572,1779,9921,1705,10298,1643,3526,1078,3143,810,339,251,1677,566,,3522,151600
0500000US13013,"Barrow County, Georgia",19050,1393,0,300,342,250,0,300,114,146,34,57,0,300,0,300,102,101,110,131,342,258,530,335,782,367,942,457,3387,751,5177,1145,2258,794,1097,571,1719,651,627,339,1074,529,227,231,170,260,0,300,16,27,,5173,138700
0500000US13015,"Bartow County, Georgia",23997,1707,499,313,61,105,0,300,671,662,164,167,280,285,56,105,201,205,225,177,506,359,528,329,1144,527,1486,673,4420,1195,4000,1103,3034,794,1505,631,2291,683,726,329,1340,577,68,71,699,414,61,106,32,39,,7123,136100
0500000US13021,"Bibb County, Georgia",32362,1792,122,149,124,141,368,287,326,229,412,302,492,314,285,251,1640,712,1603,645,1605,638,1819,605,1736,499,1602,560,3229,818,4778,986,3703,869,1894,693,2571,910,1352,507,880,386,773,479,798,436,133,160,117,132,,6358,129300
0500000US13031,"Bulloch County, Georgia",13431,1305,328,241,138,133,287,239,253,231,579,524,525,390,261,268,629,396,260,223,374,257,763,434,474,326,714,426,1124,508,1273,808,1202,411,565,369,1727,641,809,400,471,288,261,326,366,234,48,81,0,300,,16337,125100
0500000US13045,"Carroll County, Georgia",26409,1457,286,227,78,131,184,164,162,146,399,292,176,171,75,125,867,573,740,433,1112,513,1289,592,1290,468,1385,540,4030,941,3384,831,3881,1001,2038,523,1525,687,757,344,1347,455,423,287,414,246,209,241,358,311,,8174,133400
