GEO_ID,Label (Grouping),Total population,Male,Female,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,Median age (years),HISPANIC OR LATINO AND RACEHispanic or Latino (of any race),HISPANIC OR LATINO AND RACENot Hispanic or LatinoWhite alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoBlack or African American alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAmerican Indian and Alaska Native alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAsian alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoNative Hawaiian and Other Pacific Islander alone,Total housing units,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households,SINGLE_FAMILY_PERMITS
22045,"Iberia Parish, Louisiana","70,941","34,109","36,832","4,842","8,252","8,301","8,954","4,932","4,860",37.4,"3,051","41,587","22,843",0,"2,044",0,"30,735",42994,25386,28960,-,75430,90388,49201,46190,36211,56719,33213,54151,28006,66.0
22051,"Jefferson Parish, Louisiana","434,051","209,971","224,080","24,023","62,919","54,162","54,413","29,961","30,401",39.7,"64,499","226,770","114,928","1,091","16,132",93,"188,663",50766,167596,35890,75867,65104,39712,61645,41107,49467,61596,41957,64527,33412,581.0
22055,"Lafayette Parish, Louisiana","242,782","117,790","124,992","17,005","37,160","32,162","29,349","17,165","13,154",35.4,"11,277","158,553","63,696",342,"4,655",0,"104,041",60071,94002,37397,-,86301,40926,66847,22776,66870,64819,42056,72014,33780,1255.0
22057,"Lafourche Parish, Louisiana","98,115","47,188","50,927","5,379","14,148","10,941","13,360","5,288","7,360",38.1,"4,297","75,238","13,219","1,779",281,0,"41,623",50296,35838,30801,N,-,36257,57940,21413,77879,53774,29754,70391,25651,352.0
22063,"Livingston Parish, Louisiana","139,567","68,578","70,989","8,431","19,331","19,365","18,734","6,672","9,173",37.1,"5,365","121,992","7,246",375,"1,211",0,"58,285",64067,49084,N,-,N,45521,66037,57285,94050,62880,36526,74360,41236,799.0
22071,"Orleans Parish, Louisiana","391,006","185,255","205,751","24,441","69,532","53,523","46,427","27,705","24,552",37.3,"21,962","119,239","229,793",516,"10,854",0,"191,620",38423,155104,24813,N,55616,38487,69852,12496,42305,41554,29641,60826,26223,524.0
22073,"Ouachita Parish, Louisiana","154,475","74,556","79,919","9,891","22,358","18,717","17,860","8,359","10,593",35.5,"3,442","89,635","57,762",73,"1,724",0,"69,035",44059,55599,27968,-,37270,N,59670,21190,45813,51745,32506,60008,25225,421.0
22079,"Rapides Parish, Louisiana","130,562","63,788","66,774","7,164","17,525","16,250","15,372","8,962","8,251",37.5,"4,171","79,684","40,166","1,093","1,240",41,"58,400",49175,48915,26056,82527,76819,84465,64359,32670,61531,59167,34434,61751,24765,244.0
22097,"St. Landry Parish, Louisiana","82,764","40,269","42,495","4,870","10,195","9,469","9,331","5,417","5,518",37.0,"1,882",N,N,N,N,N,"36,932",32867,29965,19274,-,-,34004,44496,14808,26176,47586,27714,40932,14375,121.0
22103,"St. Tammany Parish, Louisiana","258,111","126,257","131,854","13,561","29,175","32,660","34,614","19,152","17,424",40.8,"14,811","201,613","32,565","1,140","3,879",0,"104,838",65392,93589,47917,37258,N,47480,70762,53988,68300,85266,45975,79500,35371,1422.0
22105,"Tangipahoa Parish, Louisiana","133,777","65,151","68,626","9,972","18,052","16,487","16,664","8,599","7,781",36.3,"5,855","84,364","39,722",188,"1,109",0,"56,367",48205,47401,23658,N,40396,N,55605,23174,49131,59484,36689,57832,25811,932.0
22109,"Terrebonne Parish, Louisiana","111,021","53,314","57,707","7,606","15,020","14,566","13,192","7,331","6,394",36.1,"5,625","73,879","20,396","6,421","1,373",31,"45,709",52820,37911,31854,32003,-,32014,62102,32302,66113,65360,37372,61633,30594,123.0
23001,"Androscoggin County, Maine","107,679","53,089","54,590","6,828","13,520","12,595","14,704","8,369","7,395",41.9,"2,134","97,255","3,111",34,757,0,"50,052",49697,44897,38997,-,39552,33477,50212,39147,59323,65271,32517,68125,32642,173.0
23003,"Aroostook County, Maine","67,111","32,867","34,244","3,405","6,407","6,706","9,202","4,938","6,177",48.5,887,"63,050",279,"1,397",219,10,"39,986",38233,29931,-,N,-,N,38535,37612,47957,49667,26091,52478,20603,50.0
23005,"Cumberland County, Maine","293,557","142,838","150,719","17,007","40,584","36,648","39,782","23,400","20,592",42.1,"6,284","264,065","8,935",130,"6,780",68,"145,725",72452,123485,49511,-,89549,62730,72682,26067,74909,92972,51713,94622,45883,957.0
23011,"Kennebec County, Maine","122,083","59,257","62,826","7,440","14,270","13,927","16,220","9,459","9,965",44.4,"1,938","115,260",491,158,"1,389",0,"62,913",51653,54299,-,-,N,102776,51948,24693,61219,58633,41368,65715,32109,273.0
23019,"Penobscot County, Maine","151,096","75,100","75,996","10,860","19,635","17,658","19,998","11,762","11,255",42.2,"2,115","141,518","1,552","2,037","1,591",0,"76,144",47217,61765,-,N,N,57891,47397,32178,54939,57891,34521,62967,24405,226.0
23031,"York County, Maine","206,229","100,163","106,066","10,323","24,560","23,556","28,470","16,588","17,375",45.8,"3,585","193,909","1,847","1,121","2,512",0,"111,043",66614,88416,N,-,N,60294,67479,54676,82415,76874,44620,86265,37993,895.0
24001,"Allegany County, Maryland","70,975","37,941","33,034","5,998","8,407","7,907","9,394","5,416","4,237",42.3,"1,321","61,291","6,323",55,308,7,"32,830",42068,27190,N,-,N,42955,42424,14457,51639,51878,33272,56142,26022,30.0
24003,"Anne Arundel County, Maryland","576,031","285,544","290,487","38,503","81,256","77,482","77,876","40,465","36,294",38.2,"46,561","386,585","95,140",952,"21,987",61,"226,432",97814,212687,78888,N,82804,72304,103360,72574,98083,125146,71379,114547,63469,2040.0
24005,"Baltimore County, Maryland","828,431","392,736","435,695","50,076","113,916","101,379","105,655","56,593","57,016",39.5,"46,831","467,765","237,552","1,542","50,139",336,"337,245",76182,313259,62887,N,81653,63276,83194,32188,81336,91736,54651,93684,46397,1079.0
24009,"Calvert County, Maryland","92,003","46,221","45,782","5,351","11,335","10,631","14,076","7,965","6,131",40.4,"3,818","71,289","11,453",0,"2,280",0,"35,420",107884,32145,70054,-,109434,129130,111673,40307,106859,128758,84541,122392,57647,184.0
24013,"Carroll County, Maryland","168,429","83,560","84,869","10,186","18,890","18,356","25,813","14,022","12,114",42.1,"6,248","149,294","5,666",186,"3,359",27,"63,725",97430,60371,91458,-,N,68923,98598,64505,100306,121002,57145,113018,40929,288.0
24015,"Cecil County, Maryland","102,826","50,795","52,031","6,263","12,399","12,087","15,012","6,361","8,783",41.3,"4,698","87,131","7,015",33,"1,403",0,"42,674",74452,36620,55337,-,61447,N,76503,72922,74504,86405,56362,82417,44908,155.0
24017,"Charles County, Maryland","161,503","77,505","83,998","11,026","20,860","20,140","25,704","10,755","11,044",38.2,"9,754","62,159","76,768",581,"5,133",0,"61,244",94368,56947,85338,124733,100471,84760,103305,21250,86145,117698,68245,100768,66163,686.0
24021,"Frederick County, Maryland","255,648","126,543","129,105","15,266","32,605","33,575","36,628","17,546","17,122",39.1,"25,988","185,575","25,279",91,"10,365",260,"99,032",95850,95903,92627,-,102321,56769,101083,51274,100472,114311,64362,113048,55325,1584.0
24025,"Harford County, Maryland","253,956","124,169","129,787","16,325","29,996","31,434","36,757","17,592","17,996",40.9,"12,036","191,398","34,969",490,"6,113",0,"100,963",88603,94802,75970,N,100347,85639,91111,62520,97927,112879,51451,104880,43721,838.0
24027,"Howard County, Maryland","323,196","157,591","165,605","18,670","39,040","45,652","47,247","23,121","19,141",39.2,"23,100","163,542","62,416",294,"59,164",130,"120,822",116984,116903,90515,-,117124,87890,135360,88238,111508,154880,83410,146269,62120,808.0
24031,"Montgomery County, Maryland","1,052,567","509,380","543,187","59,610","133,940","144,885","145,797","72,605","65,371",39.2,"209,033","452,893","190,069","1,807","152,005",264,"390,673",108188,368334,80484,72224,115387,76805,131533,50600,101415,130515,90160,127733,70363,989.0
24033,"Prince George's County, Maryland","909,308","437,625","471,683","61,596","132,468","122,060","126,065","64,956","53,025",37.4,"173,295","111,468","557,311","1,677","36,938",118,"333,858",83034,315759,84196,70768,94793,66572,93329,37590,76148,95766,71135,96929,57418,2093.0
24037,"St. Mary's County, Maryland","112,664","55,523","57,141","8,435","13,189","14,535","16,634","7,112","6,772",37.5,"5,995","82,345","16,934",89,"2,693",0,"45,998",92250,41239,51205,-,85827,39110,105972,51144,111033,110942,50902,111412,51224,871.0
24043,"Washington County, Maryland","150,926","77,920","73,006","9,488","20,066","18,604","21,438","8,382","11,141",39.6,"8,144","118,045","16,868",117,"2,931",718,"61,621",63126,56306,62074,-,N,41264,63673,37199,64347,76536,49541,73849,36730,306.0
24045,"Wicomico County, Maryland","103,195","48,745","54,450","10,618","13,058","10,969","12,043","7,087","5,813",35.5,"5,605","64,305","27,416",0,"3,277",0,"42,469",57249,38084,48708,-,69852,29291,61317,22179,62264,78926,40131,67398,29653,171.0
24510,"Baltimore city, Maryland","602,495","282,677","319,818","40,702","114,959","76,016","69,654","36,826","39,975",35.5,"33,061","166,647","369,090","1,467","15,490",61,"293,633",51000,237204,40770,N,60833,55643,76602,30396,61213,54642,35242,65702,38052,99.0
25001,"Barnstable County, Massachusetts","213,413","101,183","112,230","10,027","20,128","17,952","25,620","18,769","18,674",53.8,"6,833","190,122","7,781","1,469","3,229",95,"164,329",68902,86671,59381,51037,81684,56818,69594,71649,72138,81210,57059,85439,42359,518.0
25003,"Berkshire County, Massachusetts","126,348","61,499","64,849","8,430","13,694","12,813","16,737","9,994","10,619",47.3,"6,402","110,577","3,874",155,"2,133",189,"69,393",60476,55212,N,65754,N,N,61720,20457,66619,74026,43191,81506,31626,87.0
25005,"Bristol County, Massachusetts","564,022","273,114","290,908","36,674","71,902","69,960","79,510","39,823","39,823",40.9,"47,555","453,848","23,165",436,"12,821",127,"236,308",66205,215132,41934,69409,51869,46361,70402,42418,70802,84962,44422,82958,36737,617.0
25009,"Essex County, Massachusetts","790,638","381,869","408,769","51,242","97,467","94,953","108,732","60,932","52,097",41.1,"172,925","544,861","25,166",906,"28,668",0,"313,969",76604,295481,49338,48581,142966,43799,85257,36016,82263,99719,50803,96887,40022,608.0
25011,"Franklin County, Massachusetts","70,963","34,401","36,562","3,401","8,466","8,267","9,078","5,090","7,347",46.7,"2,956","64,063","1,041",276,"1,143",0,"34,164",59248,30391,-,-,60376,39321,60275,55924,69671,64111,47292,79280,37494,59.0
25013,"Hampden County, Massachusetts","470,406","227,450","242,956","34,475","62,304","54,524","60,248","33,567","30,818",39.1,"122,993","290,038","36,094","1,045","11,622",0,"193,880",52372,178678,40682,N,58998,25527,66830,36225,52194,69006,41090,70824,30074,270.0
25015,"Hampshire County, Massachusetts","161,355","75,097","86,258","23,508","15,768","14,937","20,126","11,538","10,138",37.6,"9,323","134,558","4,337",382,"9,114",57,"64,058",76966,58902,61790,-,85252,67738,77707,36824,86009,90127,62458,104534,40586,222.0
25017,"Middlesex County, Massachusetts","1,614,714","790,337","824,377","114,506","251,457","211,815","216,837","110,101","98,741",38.4,"133,371","1,146,805","80,813","2,064","198,139",893,"641,484",100517,612224,62583,N,113071,56275,104027,61928,115355,117703,58160,124281,60586,1452.0
25021,"Norfolk County, Massachusetts","705,388","338,835","366,553","43,776","91,031","88,890","98,848","51,971","46,500",40.7,"33,646","521,928","49,862","1,017","82,567",40,"280,289",100356,267880,80918,N,112173,116404,101077,55364,117372,122689,56954,129723,55034,774.0
25023,"Plymouth County, Massachusetts","518,132","252,706","265,426","31,955","56,984","59,178","75,307","40,296","37,547",43.0,"21,097","416,832","50,698",236,"7,949",58,"208,087",90484,189304,76664,-,100243,54428,92955,50259,108034,114268,54355,113033,40281,1087.0
25025,"Suffolk County, Massachusetts","807,252","390,462","416,790","77,678","188,770","104,403","89,156","44,039","39,724",32.9,"188,744","359,296","160,450","1,708","69,917",165,"342,069",69985,315049,46298,59604,50240,47957,98542,29576,89647,78972,34767,82961,53871,59.0
25027,"Worcester County, Massachusetts","830,839","409,838","421,001","56,538","108,503","100,554","118,310","62,675","55,965",40.0,"98,988","626,563","39,075","1,060","41,028",561,"336,474",71853,308831,53261,N,100219,43889,76400,41588,80984,93483,43702,95247,39477,1127.0
26005,"Allegan County, Michigan","117,327","58,153","59,174","6,457","13,771","14,467","15,195","9,904","6,906",40.2,"8,712","103,458","2,320",404,993,0,"51,517",61353,43992,66531,-,122913,50597,62794,42026,67199,74583,41390,70349,29136,434.0
26017,"Bay County, Michigan","103,923","51,291","52,632","5,714","12,278","11,739","13,165","7,477","9,059",43.3,"5,636","93,421","1,816",353,473,0,"48,345",50606,44469,48219,85307,-,42052,50805,27823,55891,58302,42623,60716,34239,85.0
26021,"Berrien County, Michigan","154,141","75,406","78,735","9,015","17,258","17,740","19,456","10,157","12,356",42.1,"8,802","114,819","21,505",862,"2,842",0,"77,645",51262,64783,22728,74314,58414,51823,58148,22331,58458,61402,40021,65900,30778,236.0
26025,"Calhoun County, Michigan","134,487","66,126","68,361","7,752","16,799","15,349","17,611","8,496","9,928",40.4,"7,187","103,892","13,685",789,"3,634",0,"60,879",47204,53914,31328,N,70613,42416,50927,24319,45239,59760,40536,58378,30851,54.0
26037,"Clinton County, Michigan","79,332","39,134","40,198","5,304","9,530","9,789","10,429","5,422","5,648",40.0,"3,601","71,102","1,975",110,"1,161",0,"31,967",69522,29783,N,-,"2,500-",44015,71081,21122,79672,79488,47445,80707,35092,135.0
26045,"Eaton County, Michigan","109,826","54,390","55,436","6,798","13,962","13,824","13,779","7,032","8,941",40.8,"6,019","90,926","7,054",509,"2,826",0,"47,669",67195,44879,39462,-,77247,46667,70123,31793,62639,80652,58669,76550,39524,122.0
26049,"Genesee County, Michigan","406,892","195,968","210,924","25,197","50,698","46,457","53,886","29,097","29,203",40.9,"14,198","294,943","79,657","1,283","4,031",38,"192,614",48127,169469,30563,17875,69561,47383,55440,30439,49062,55917,43177,62776,30465,435.0
26055,"Grand Traverse County, Michigan","92,573","46,141","46,432","4,531","11,662","10,943","11,873","7,408","6,870",42.6,"2,723","85,700",740,802,508,118,"44,513",66163,36782,N,37188,-,87241,65108,21419,71513,69242,59911,85764,42113,385.0
26065,"Ingham County, Michigan","292,735","142,463","150,272","37,289","41,708","32,877","31,215","15,265","17,686",32.1,"23,065","202,418","33,351",669,"20,350",30,"124,135",52691,112170,34496,N,55610,42009,55762,21076,59802,65094,45961,72843,33112,196.0
26073,"Isabella County, Michigan","70,562","34,312","36,250","13,352","8,202","7,026","7,371","3,616","4,021",29.0,"2,813","59,818","1,787","2,723","1,333",36,"29,272",46198,25367,25734,72535,N,N,44879,22673,53154,63036,38059,60193,27459,45.0
26075,"Jackson County, Michigan","158,823","81,049","77,774","9,664","20,188","18,573","21,102","11,699","11,019",41.5,"5,726","134,204","12,464",386,"1,421",86,"69,696",51031,62598,23654,55250,N,26779,52703,36245,53696,60554,40598,62006,30179,156.0
26077,"Kalamazoo County, Michigan","264,870","130,970","133,900","31,953","35,704","30,912","28,859","15,220","15,775",34.5,"13,332","204,098","26,496",928,"6,269",534,"112,806",55416,104234,34374,85905,103523,38663,58770,30873,64057,76237,40641,77558,33473,352.0
26081,"Kent County, Michigan","653,786","321,933","331,853","45,104","102,709","82,906","78,240","41,058","39,426",35.5,"70,102","480,023","60,333",729,"21,014",252,"257,399",61537,244046,33002,58209,55525,49266,67584,39790,67480,77003,42680,76497,36003,1397.0
26087,"Lapeer County, Michigan","88,028","44,782","43,246","4,986","9,164","10,031","12,940","7,321","7,491",44.7,"4,111","80,711",649,351,589,52,"36,804",65561,33560,-,-,-,46364,66473,55547,71648,76759,45597,76437,33222,149.0
26091,"Lenawee County, Michigan","98,266","49,510","48,756","6,618","11,154","11,298","12,712","7,281","7,472",41.3,"8,019","84,992","2,245",231,479,0,"43,877",55378,38388,N,-,N,42321,57570,45062,68446,63611,37496,64293,27484,105.0
26093,"Livingston County, Michigan","191,224","95,923","95,301","10,596","20,623","21,679","29,333","15,299","15,128",44.0,"4,793","180,078","1,334",803,"1,872",116,"77,018",82884,72676,N,86369,170573,74935,83074,73638,91534,100761,55791,95451,45031,638.0
26099,"Macomb County, Michigan","874,759","425,723","449,036","53,532","117,326","105,190","122,624","63,815","61,410",40.7,"23,445","686,338","105,256","2,859","36,724",351,"367,934",62107,347508,46475,37250,77365,65340,63935,40160,67931,77116,41915,76333,37142,1518.0
26103,"Marquette County, Michigan","66,516","33,223","33,293","7,707","7,497","7,023","7,361","4,182","4,922",39.0,"1,078","61,113",920,791,707,67,"34,937",54779,26328,-,N,-,73571,54403,18333,66708,70439,44684,69705,34811,75.0
26111,"Midland County, Michigan","83,209","40,637","42,572","4,522","10,323","9,572","11,299","5,463","6,173",41.8,"2,320","75,920","1,223",250,"2,101",0,"37,115",56091,34091,-,-,N,35523,55882,33750,65238,74159,42670,68950,34427,79.0
26115,"Monroe County, Michigan","150,439","74,423","76,016","8,564","18,192","17,043","20,307","12,889","10,388",42.5,"5,503","137,030","3,059",85,645,0,"64,803",61916,61586,46954,-,-,59675,62551,45344,74466,80842,42669,75217,35068,265.0
26121,"Muskegon County, Michigan","173,588","87,191","86,397","10,141","23,745","20,718","21,100","12,540","12,184",39.3,"10,081","132,294","23,190","1,651","1,270",0,"74,301",50080,67196,28640,N,67621,64488,55534,32645,51824,61668,40414,61206,30479,221.0
26125,"Oakland County, Michigan","1,259,201","616,837","642,364","74,811","167,506","157,317","176,613","90,759","89,218",40.8,"52,939","900,521","174,071","2,118","98,085",285,"542,836",80193,503645,50644,53026,108024,58412,83976,45434,88595,97169,54006,102407,44482,2482.0
26139,"Ottawa County, Michigan","290,494","143,592","146,902","27,379","34,754","33,628","34,181","18,918","16,112",35.2,"29,000","242,703","5,036",478,"7,862",0,"110,839",69952,103438,28922,73048,66194,73686,70114,29571,83250,87437,46234,83341,37462,1013.0
26145,"Saginaw County, Michigan","190,800","93,393","97,407","12,893","22,573","21,459","23,457","13,867","12,854",40.9,"16,303","131,860","35,626",350,"2,519",0,"87,810",48990,78740,27050,N,158673,64068,52635,31775,51682,58993,40637,61125,27235,179.0
26147,"St. Clair County, Michigan","159,337","79,580","79,757","8,662","17,293","18,497","23,017","12,752","12,670",44.3,"5,454","144,974","3,984",197,780,57,"72,380",56441,65751,27783,N,N,45639,57743,50360,61947,69704,42805,72635,31448,262.0
26155,"Shiawassee County, Michigan","68,192","33,604","34,588","3,974","7,760","7,629","9,678","5,305","5,037",42.7,"2,013","64,082",644,25,119,0,"30,272",54456,28218,-,-,-,N,55150,37692,61696,65448,40475,64974,33756,65.0
26159,"Van Buren County, Michigan","75,448","37,805","37,643","4,365","7,574","8,859","10,186","6,098","5,176",42.2,"8,845","60,960","2,987",216,333,0,"37,379",59295,28607,42332,64115,-,40114,61827,37776,60817,72152,40028,66636,27390,119.0
26161,"Washtenaw County, Michigan","370,963","184,270","186,693","48,404","53,605","42,252","43,204","21,381","20,419",33.6,"17,977","259,189","42,297",454,"36,327",230,"151,576",71860,143072,40527,"250,000+",71375,52565,78130,24303,74601,100599,60875,101935,40330,652.0
26163,"Wayne County, Michigan","1,753,893","844,941","908,952","111,194","249,565","205,384","228,836","117,015","116,663",38.1,"106,400","865,021","672,851","5,003","59,273",709,"815,884",46390,687546,31656,47315,84561,48131,61145,29062,49863,54504,37563,60108,30213,1082.0
27003,"Anoka County, Minnesota","353,813","176,777","177,036","19,553","45,363","48,210","48,999","26,800","22,665",39.3,"16,770","284,940","22,932","2,689","15,764",144,"133,184",82492,128140,59228,80564,92034,78370,85544,51031,90435,97735,52453,95062,46682,922.0
