GEO_ID,Label (Grouping),Total population,Male,Female,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,Median age (years),HISPANIC OR LATINO AND RACEHispanic or Latino (of any race),HISPANIC OR LATINO AND RACENot Hispanic or LatinoWhite alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoBlack or African American alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAmerican Indian and Alaska Native alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAsian alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoNative Hawaiian and Other Pacific Islander alone,Total housing units,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households,SINGLE_FAMILY_PERMITS
42097,"Northumberland County, Pennsylvania","92,029","46,329","45,700","4,940","11,047","10,373","12,581","7,603","6,305",44.6,"3,183","85,082","2,311",0,351,58,"45,443",44895,37684,"2,500-",-,N,N,46591,24574,50562,58976,32150,64473,22758,51.0
42101,"Philadelphia County, Pennsylvania","1,580,863","748,125","832,738","116,255","299,973","195,085","185,559","91,103","92,417",34.4,"234,183","545,580","647,102","3,881","114,602",406,"685,988",39759,606142,35038,39565,50673,25340,50933,18036,50083,40093,30444,54431,23144,783.0
42107,"Schuylkill County, Pennsylvania","142,569","73,456","69,113","7,271","16,493","17,596","20,368","10,417","10,945",44.6,"6,252","129,837","3,537",158,568,0,"69,866",49559,57492,N,-,123607,25245,49981,46563,58064,58080,33025,62439,26312,103.0
42111,"Somerset County, Pennsylvania","74,501","39,029","35,472","4,012","8,421","8,730","10,146","6,213","5,420",46.1,"1,144",N,N,N,N,N,"38,452",48846,29405,-,-,-,-,48889,33389,60259,55335,35309,59827,26146,67.0
42125,"Washington County, Pennsylvania","207,298","101,889","105,409","12,636","22,692","23,731","28,873","16,038","16,123",44.5,"3,504","190,869","7,355",100,"1,906",0,"95,911",60551,81924,42308,-,N,N,61039,23895,78750,76035,43427,78093,30541,337.0
42129,"Westmoreland County, Pennsylvania","352,627","171,844","180,783","18,759","37,409","37,881","49,895","28,043","30,056",47.2,"4,160","330,938","7,939",70,"3,242",0,"170,495",60713,151007,37077,-,129603,30862,61556,34054,70019,74621,41239,79258,31009,363.0
42133,"York County, Pennsylvania","446,078","220,124","225,954","25,289","53,998","54,229","63,032","34,110","30,080",41.2,"33,584","371,924","23,613",410,"6,951",302,"184,156",63519,171781,43033,31884,61193,46344,66569,48764,72738,78831,39280,77366,35929,678.0
44003,"Kent County, Rhode Island","163,760","78,328","85,432","8,771","21,609","19,888","24,414","12,651","12,323",43.8,"8,137","144,868","2,005",58,"5,232",0,"74,393",75143,69536,N,-,110823,49727,77232,25335,85231,91820,40329,92443,36753,165.0
44005,"Newport County, Rhode Island","83,460","41,041","42,419","5,285","10,124","8,670","11,832","6,207","6,312",44.9,"5,022","71,316","2,886",482,"1,726",0,"42,540",80222,34568,N,-,106386,N,82713,80274,83932,96058,57540,102476,41763,142.0
44007,"Providence County, Rhode Island","637,357","309,340","328,017","48,625","96,708","77,849","82,720","43,054","39,905",37.3,"145,320","387,725","50,464","1,294","26,528","1,086","266,292",56672,237197,37064,38353,68983,40580,64279,30251,61619,70113,36350,72469,30676,360.0
44009,"Washington County, Rhode Island","126,150","61,320","64,830","12,532","12,113","11,581","16,796","9,488","11,271",43.9,"4,018","114,824","1,517","1,271","2,898",0,"64,014",79374,47853,N,N,N,N,83231,18570,88659,111138,48210,105913,38431,274.0
45003,"Aiken County, South Carolina","168,179","81,016","87,163","9,627","21,665","19,483","20,798","11,162","13,531",41.6,"9,711","111,236","41,772",811,"1,853",0,"76,594",50749,67790,32382,-,73414,27287,56135,25545,53004,60794,38617,58139,31085,810.0
45007,"Anderson County, South Carolina","198,759","96,406","102,353","12,449","24,345","23,217","26,188","13,136","13,870",40.6,"7,562","153,638","32,013",526,"1,912",85,"88,221",48593,76727,30304,-,85846,66696,53427,31202,55229,62029,34915,61434,26896,891.0
45013,"Beaufort County, South Carolina","186,844","90,148","96,696","12,002","20,028","19,082","19,263","12,602","12,491",45.1,"20,788","126,741","34,901",138,"2,498",205,"99,292",58847,68366,34556,-,85131,45134,67458,37437,51582,66565,58770,76708,33096,1779.0
45015,"Berkeley County, South Carolina","217,937","107,760","110,177","14,706","31,766","29,370","28,250","14,129","11,830",36.3,"14,360","139,055","51,612",884,"4,664",0,"83,926",57147,75948,38954,68083,56326,52250,70453,42369,61090,66836,44043,65648,37843,1429.0
45019,"Charleston County, South Carolina","401,438","194,811","206,627","26,126","69,005","52,313","48,455","27,862","25,203",37.8,"20,516","258,683","106,942",464,"4,841",0,"187,851",60555,158635,31200,-,73226,41177,76657,28405,61327,70085,51885,80430,37372,2673.0
45031,"Darlington County, South Carolina","67,265","31,738","35,527","3,954","7,836","8,610","8,385","5,709","3,810",40.6,"1,360",N,N,N,N,N,"30,806",37465,27783,30941,-,-,21958,41758,18979,37429,45208,31210,49265,24670,106.0
45035,"Dorchester County, South Carolina","156,456","76,567","79,889","7,050","22,498","21,553","22,046","10,161","9,322",37.2,"8,457","100,351","40,585",588,"2,665",0,"60,904",64148,56003,52363,N,82822,30856,74123,44712,62254,79066,48547,81834,37219,624.0
45041,"Florence County, South Carolina","138,566","65,231","73,335","8,670","17,542","16,685","18,212","8,953","8,930",39.8,"3,720","71,891","58,994",132,"2,203",51,"60,214",42929,51675,30308,N,49845,44299,54637,18593,48199,52283,34262,52848,26956,401.0
45045,"Greenville County, South Carolina","506,837","246,008","260,829","32,459","70,470","65,888","66,936","33,044","30,871",38.2,"46,280","346,352","85,549",774,"11,445","4,220","211,170",55914,193456,36004,34688,51071,43612,64971,32702,63685,65131,43684,72982,31906,2937.0
45047,"Greenwood County, South Carolina","70,355","32,304","38,051","4,574","9,143","7,987","8,910","4,713","5,051",40.1,"4,310",N,N,N,N,N,"31,454",40453,26730,23772,-,-,N,57457,4412,33783,55646,35732,53012,24195,121.0
45051,"Horry County, South Carolina","333,268","159,842","173,426","17,587","38,112","38,689","41,361","23,524","27,292",45.8,"20,109","257,589","44,434",948,"4,361",344,"205,642",45680,128499,28112,N,33060,35383,49556,26797,45083,47549,46180,54087,30796,4656.0
45055,"Kershaw County, South Carolina","65,036","31,919","33,117","3,920","7,396","8,153","8,419","4,295","4,870",42.2,"2,784",N,N,N,N,N,"29,131",50010,25712,40600,-,-,N,55645,31250,52123,55428,38400,60666,26376,262.0
45057,"Lancaster County, South Carolina","92,550","43,626","48,924","3,875","11,257","11,706","13,047","5,787","5,518",42.7,"4,939","65,019","17,575",0,"1,105",0,"37,606",61914,34262,43722,-,131136,83998,63952,23931,81546,70996,41156,74355,24708,976.0
45059,"Laurens County, South Carolina","66,848","33,154","33,694","3,568","8,267","7,588","8,833","3,925","5,407",41.1,"3,278",N,N,N,N,N,"31,242",40377,25160,25524,-,-,N,46040,55457,37519,47592,33292,43264,27914,139.0
45063,"Lexington County, South Carolina","290,642","141,605","149,037","16,332","38,622","38,042","39,911","18,622","20,188",38.9,"17,675","217,512","44,234",987,"5,338",0,"124,366",60181,110228,40759,N,58941,41173,64499,27408,63251,66233,48219,68390,37266,1697.0
45073,"Oconee County, South Carolina","77,270","38,412","38,858","3,889","8,476","7,939","10,067","4,833","7,090",46.7,"4,248","65,091","5,464",481,686,0,"40,318",50192,32189,45199,20511,"250,000+",N,54979,26321,47118,57377,49229,61685,26643,444.0
45075,"Orangeburg County, South Carolina","87,476","40,313","47,163","7,087","8,856","11,088","10,025","5,168","7,005",40.6,"1,931","29,048","53,949",145,938,0,"42,724",35947,31870,27975,22426,-,N,49992,31742,40821,38073,24812,49086,22809,53.0
45077,"Pickens County, South Carolina","123,479","61,556","61,923","13,629","14,211","13,724","15,041","8,159","6,738",36.3,"4,557","105,860","8,761",195,"2,165",0,"54,365",47520,47824,42432,-,N,44768,48295,15849,56230,51362,41123,61544,23748,491.0
45079,"Richland County, South Carolina","411,592","199,816","211,776","40,275","61,269","51,233","48,537","24,901","21,874",33.6,"21,258","173,627","193,217",537,"12,092",518,"173,040",51946,151999,39170,-,64349,30709,71259,21988,55254,67492,41979,70639,29903,2004.0
45083,"Spartanburg County, South Carolina","306,854","149,205","157,649","20,342","39,608","37,973","41,620","19,957","19,266",38.5,"20,977","209,493","59,615",217,"7,309",306,"129,194",50985,115765,31053,31098,68626,43477,57904,35680,54746,59529,37411,60921,26720,2293.0
45085,"Sumter County, South Carolina","106,847","52,248","54,599","8,202","15,108","12,435","13,020","6,880","6,317",37.3,"4,341","48,091","50,665",266,"1,382",212,"48,067",45585,41878,30835,-,141610,49315,56437,40240,41492,52806,41424,51522,25790,222.0
45091,"York County, South Carolina","266,439","129,096","137,343","15,830","31,006","37,779","37,980","16,091","17,281",38.5,"14,645","188,163","52,136","1,931","5,516",273,"107,317",62217,100791,40245,46064,55313,62549,68925,33982,64616,72752,47086,75049,34112,2364.0
46099,"Minnehaha County, South Dakota","188,616","94,426","94,190","12,241","29,582","23,133","23,588","12,184","11,268",35.1,"9,129","156,202","9,680","3,183","3,762",104,"81,877",61083,77045,23363,27905,97525,41435,63822,35472,64406,70732,41877,77541,35219,1344.0
46103,"Pennington County, South Dakota","110,141","55,011","55,130","6,958","16,279","12,510","12,359","8,126","7,598",37.4,"5,474","87,962","1,199","9,485","1,529",464,"48,767",54836,43536,N,11867,N,N,59010,35439,56011,65251,43964,71557,29231,381.0
47001,"Anderson County, Tennessee","76,257","37,034","39,223","4,183","9,251","8,376","10,053","6,323","5,084",43.4,"2,188","67,931","1,773",12,"1,207",0,"34,966",48109,29929,38713,-,N,40740,49904,65030,48524,54138,41852,59383,27378,141.0
47009,"Blount County, Tennessee","129,929","62,529","67,400","6,673","14,706","15,719","18,665","8,679","9,783",43.8,"4,285","118,326","2,981",419,"1,137",263,"57,870",50675,50793,40813,-,91146,29092,50992,19773,51645,63025,43976,67004,31013,724.0
47011,"Bradley County, Tennessee","105,560","51,351","54,209","6,664","13,785","12,625","14,941","7,284","6,186",38.4,"6,607","90,607","5,221",118,"1,407",93,"43,772",48857,40610,40161,-,N,30313,53051,23554,51291,58523,37578,60127,30608,335.0
47037,"Davidson County, Tennessee","691,243","333,568","357,675","50,453","138,183","94,116","82,948","42,145","38,001",34.4,"71,072","387,471","184,143","1,293","24,430",598,"314,038",58490,283929,47940,N,61790,48547,67355,45446,62178,60995,48501,68194,44800,3971.0
47059,"Greene County, Tennessee","68,808","33,207","35,601","4,130","7,211","7,991","9,629","4,813","5,541",45.0,"1,489",N,N,N,N,N,"32,567",37920,27249,N,-,-,"2,500-",40375,33827,35041,46235,34197,50297,19622,125.0
47065,"Hamilton County, Tennessee","361,613","174,008","187,605","21,423","53,041","45,127","46,415","24,068","24,389",39.7,"20,621","257,068","68,344",607,"8,498",0,"159,041",51302,145071,29195,87935,56053,48706,59025,28836,51465,64669,39513,73727,30617,1446.0
47093,"Knox County, Tennessee","461,860","224,222","237,638","40,575","62,840","57,195","60,253","30,349","28,147",37.5,"19,745","379,664","41,042",951,"11,527",0,"203,651",55266,187098,27977,61500,69065,36162,57701,26703,61592,68802,39884,74276,32365,1761.0
47113,"Madison County, Tennessee","97,643","46,799","50,844","9,186","11,351","10,891","12,704","5,624","7,533",38.3,"3,773",N,N,N,N,N,"43,072",45013,36343,31814,-,N,36488,55855,15933,55101,47748,35888,57084,28338,225.0
47119,"Maury County, Tennessee","92,163","45,796","46,367","5,787","11,506","11,229","12,249","7,341","6,175",38.6,"5,383","73,119","10,249",0,"1,048",50,"37,463",57258,33900,39723,-,155401,61579,60137,32027,63960,68226,37772,66677,32123,1396.0
47125,"Montgomery County, Tennessee","200,182","100,388","99,794","17,092","38,038","26,827","21,984","9,876","9,119",30.9,"20,205","126,915","37,840",703,"3,663",819,"81,002",58381,73690,51331,N,26728,53603,63594,32857,55675,71565,56753,68063,35981,1485.0
47141,"Putnam County, Tennessee","77,674","38,650","39,024","8,369","9,935","8,738","9,557","4,004","4,873",35.7,"4,992","68,562","1,939",322,"1,177",0,"34,473",39647,30679,30544,-,N,31224,40479,15231,42461,47908,36603,53160,24436,407.0
47147,"Robertson County, Tennessee","70,177","34,260","35,917","3,976","8,348","8,927","10,253","5,134","4,741",38.9,"4,890","58,539","4,452",608,337,258,"27,266",60474,25884,30324,N,103477,N,63560,30289,57398,73621,42566,65590,31905,444.0
47149,"Rutherford County, Tennessee","317,157","156,174","160,983","28,031","46,900","46,517","40,862","18,838","15,452",33.8,"25,494","224,544","46,783",557,"10,808",0,"118,420",68514,112519,54265,66284,83862,47818,73105,34193,68232,82137,50794,79051,37391,2306.0
47155,"Sevier County, Tennessee","97,638","47,371","50,267","6,144","11,907","10,562","13,724","7,634","6,691",43.2,"5,876","87,817",730,472,559,49,"57,500",49963,36444,-,-,-,31225,50659,27948,51319,51564,49347,54824,28069,671.0
47157,"Shelby County, Tennessee","936,961","445,610","491,351","64,549","137,908","117,012","119,265","58,714","58,898",35.4,"59,571","335,419","500,033","1,355","23,657","1,714","405,590",49647,347221,37092,68456,75352,36998,71926,28830,46788,61149,43050,61501,31759,1054.0
47163,"Sullivan County, Tennessee","157,158","76,448","80,710","8,437","18,022","18,091","22,293","11,497","11,161",45.1,"2,936","146,595","2,806",221,839,0,"75,318",44909,67685,25031,-,96051,22861,45910,21504,50770,51661,35803,59993,24415,258.0
47165,"Sumner County, Tennessee","183,545","89,952","93,593","9,808","22,976","24,064","26,756","12,456","12,219",39.8,"9,034","154,733","13,551",880,"2,497",89,"71,266",65014,66063,65630,N,95362,67174,64538,58921,72345,72552,43007,73930,36872,1294.0
47179,"Washington County, Tennessee","127,806","62,381","65,425","10,940","16,443","15,094","16,973","8,066","9,284",40.5,"4,412","113,325","5,442",206,"2,264",0,"60,381",40697,53071,36590,-,N,31531,41083,21432,49012,48826,33213,61982,24496,520.0
47187,"Williamson County, Tennessee","226,257","109,726","116,531","10,745","22,082","32,569","34,857","15,383","12,881",38.6,"10,857","191,459","8,966",246,"9,301",0,"81,767",105622,77512,49926,-,125083,85833,110381,39667,111375,130261,65704,119536,54663,1932.0
47189,"Wilson County, Tennessee","136,442","65,897","70,545","6,985","15,427","18,800","20,525","9,247","8,276",39.9,"5,758","116,027","9,937",178,"2,683",107,"53,010",69959,50234,48855,-,120713,65406,71086,48844,85992,79370,45735,79149,35261,1370.0
48005,"Angelina County, Texas","87,805","43,018","44,787","5,616","10,628","10,068","11,233","5,778","4,903",37.4,"19,475",N,N,N,N,N,"36,811",45326,31544,26515,-,N,39749,55027,26012,43691,54368,41183,54175,20517,47.0
48021,"Bastrop County, Texas","84,761","44,323","40,438","4,885","8,517","10,782","11,328","8,316","5,189",38.3,"32,074","44,119","6,395",238,648,0,"30,709",72107,24249,57636,-,65968,79914,71413,34428,78581,78687,42030,79231,37183,166.0
48027,"Bell County, Texas","347,833","172,905","174,928","30,625","57,520","45,230","37,167","17,703","15,626",31.2,"86,307","158,260","75,322","1,200","10,678","2,439","140,157",52479,122333,48995,32477,46176,46149,60832,35259,54119,65570,45460,60559,36024,1600.0
48029,"Bexar County, Texas","1,958,578","967,083","991,495","145,869","310,755","262,874","237,212","110,598","96,576",33.5,"1,181,315","538,981","140,435","3,176","49,802","2,121","693,762",54175,633422,43937,53904,71423,47550,71204,26415,55441,62135,44931,65031,35011,3706.0
48037,"Bowie County, Texas","94,012","47,691","46,321","7,462","11,942","12,618","11,526","6,137","5,653",38.1,"7,292","59,854","23,274",961,711,0,"39,820",50573,33164,23419,N,90947,51226,55127,28147,51719,61324,41260,70127,23494,53.0
48039,"Brazoria County, Texas","362,457","183,893","178,564","21,095","51,226","53,505","47,601","22,894","19,713",35.6,"111,057","170,750","49,211",945,"23,136",0,"136,367",82229,119770,93037,54398,116930,68608,84255,19634,84635,103184,51992,98087,41828,3132.0
48041,"Brazos County, Texas","222,830","112,616","110,214","41,164","34,900","24,920","19,796","9,484","9,484",26.5,"57,379","124,148","23,103",445,"12,897",33,"89,761",45155,79725,27294,-,47072,36072,52036,11989,48142,74236,52991,63084,23824,1059.0
48061,"Cameron County, Texas","423,725","206,137","217,588","31,493","51,668","51,770","47,134","20,688","21,069",31.8,"380,168","37,558","1,423",622,"3,120",0,"151,046",36975,123024,20348,35969,63438,35072,52598,16389,38407,49481,23375,44971,17291,1139.0
48085,"Collin County, Texas","969,603","476,836","492,767","55,286","121,656","154,256","148,079","61,334","46,263",37.0,"148,440","553,880","93,601","3,017","142,668",598,"363,573",94933,338769,71689,95731,109351,66805,99872,35830,96555,114192,58350,108141,52254,9497.0
48091,"Comal County, Texas","141,009","69,733","71,276","6,128","16,244","16,489","19,057","8,713","11,949",41.2,"38,806","95,400","2,610",77,"1,791",0,"57,941",71060,51662,N,-,N,48701,83913,26589,59984,103092,50869,90729,43560,2375.0
48099,"Coryell County, Texas","74,913","37,069","37,844","6,377","15,030","10,681","8,482","3,458","3,442",33.2,"13,702","43,858","10,259",925,"1,750",627,"26,679",52769,20335,61082,N,56087,51657,51689,32052,55248,57171,42696,58337,27462,156.0
48113,"Dallas County, Texas","2,618,148","1,291,395","1,326,753","183,639","427,020","361,049","329,725","153,938","129,690",33.5,"1,053,358","760,450","580,745","5,384","165,318",752,"1,013,049",56718,929078,41828,56667,80364,49559,77254,36960,57084,65629,44831,64400,41680,4946.0
48121,"Denton County, Texas","836,210","411,328","424,882","55,724","123,683","128,100","122,153","51,070","40,633",35.5,"162,605","495,171","79,878","3,278","73,069",423,"309,310",86291,293610,52337,77154,110588,62266,95983,22105,85671,103225,60792,103901,47052,6665.0
48135,"Ector County, Texas","157,087","78,637","78,450","12,031","26,229","19,911","16,460","8,693","6,490",30.1,"95,164","50,894","6,671",192,"1,714",277,"58,178",55380,51388,62177,75711,198201,51013,61228,36752,63463,61193,39221,61654,32878,492.0
48139,"Ellis County, Texas","173,620","85,650","87,970","10,950","22,824","22,395","23,102","12,268","9,312",35.7,"45,712","105,620","15,044",609,"1,333",51,"61,233",72138,57052,58695,64279,103161,63139,81151,31611,80653,83429,50244,83259,32931,1959.0
48141,"El Paso County, Texas","840,410","413,415","426,995","70,100","124,297","104,366","98,003","48,718","39,463",32.4,"695,938","98,928","25,172","2,774","9,595",495,"296,604",44489,269523,50883,26582,57278,41116,58708,31485,47645,51042,28783,49457,25528,2373.0
48157,"Fort Bend County, Texas","764,828","375,842","388,986","44,969","93,181","116,681","107,612","44,703","46,410",36.4,"187,319","252,817","155,472",437,"157,079",0,"252,999",90845,235783,70278,104929,109500,62274,110250,35588,95796,101800,57429,101309,49513,7711.0
48167,"Galveston County, Texas","335,036","165,346","169,690","19,731","44,089","44,446","43,977","24,183","21,813",38.0,"82,332","191,832","40,317",656,"12,179",261,"146,451",70494,121423,51496,60481,85717,58246,82741,23320,77171,86561,47546,81959,37892,2095.0
48181,"Grayson County, Texas","131,140","64,739","66,401","7,355","15,408","15,264","16,731","11,000","7,454",39.6,"17,572","99,072","7,174","1,626","2,082",33,"55,876",56718,49176,49714,31521,N,41534,60204,38721,55885,75495,38454,71571,28619,666.0
48183,"Gregg County, Texas","123,367","60,106","63,261","7,162","16,858","14,534","14,621","8,693","6,019",35.8,"23,383","70,752","24,343",182,"1,408",375,"51,969",47095,44138,35074,51578,N,45242,56450,12341,45903,60986,36740,60102,30321,160.0
48187,"Guadalupe County, Texas","159,659","78,740","80,919","9,672","20,670","21,857","22,709","9,217","9,117",36.7,"60,682","79,930","12,615",0,"2,556",0,"58,417",66486,55421,67294,-,66250,54091,72311,40449,73432,76246,45551,76158,35663,1007.0
48201,"Harris County, Texas","4,652,980","2,313,626","2,339,354","315,347","750,294","663,606","582,171","260,401","240,196",33.6,"1,998,479","1,375,194","859,799","9,976","327,316","2,241","1,768,969",58645,1586849,43335,34583,76808,48058,84372,31895,59592,69224,46023,68010,41203,16980.0
48203,"Harrison County, Texas","66,661","31,971","34,690","3,232","8,181","7,907","7,931","3,730","5,160",37.5,"8,991","42,223","13,979",232,564,0,"28,570",53394,22618,23843,-,-,59971,71844,17044,68962,61611,37436,66152,22203,44.0
48209,"Hays County, Texas","214,485","107,516","106,969","26,903","29,790","28,719","24,890","12,585","9,493",32.0,"83,712","115,318","8,185",759,"3,218",0,"78,523",65667,74995,68925,-,50803,58893,71028,23265,69226,77592,66334,82006,36825,2838.0
48213,"Henderson County, Texas","81,064","39,814","41,250","3,615","9,462","9,511","9,494","4,788","6,644",43.6,"10,457","63,338","5,175",662,995,0,"41,131",44971,32412,27949,N,-,51618,46965,21432,55104,54027,36305,55737,28014,95.0
48215,"Hidalgo County, Texas","860,661","421,610","439,051","66,460","113,388","111,705","92,604","36,031","35,772",29.2,"793,513","53,320","3,896",649,"8,722",200,"276,758",37106,239825,N,53203,68585,35155,57361,19931,37359,50087,27622,42446,19576,2698.0
48231,"Hunt County, Texas","93,872","45,671","48,201","6,748","11,377","11,149","11,814","7,003","5,358",37.0,"15,422","67,090","6,181","1,024","1,189",113,"37,764",55786,32943,22467,80075,-,52051,60019,23480,62243,60658,50485,65000,34808,190.0
48245,"Jefferson County, Texas","256,299","131,261","125,038","18,658","36,265","31,656","32,539","17,500","15,310",36.2,"53,225","103,634","86,453",360,"9,954",225,"108,584",47657,93735,35242,N,43125,44052,65162,40572,48662,56916,37726,59914,27777,377.0
48251,"Johnson County, Texas","167,301","84,131","83,170","10,390","21,164","21,886","22,748","11,158","9,224",37.0,"35,684","120,736","6,679",253,"1,446",152,"61,997",62482,58859,76014,-,37048,55861,64756,55188,69789,80470,42955,73514,39512,604.0
48257,"Kaufman County, Texas","122,883","59,791","63,092","6,991","16,226","17,168","16,226","8,938","5,668",35.5,"26,333","78,773","13,428",474,"1,340",188,"41,117",65841,37569,50990,51300,41016,64514,69305,40270,81278,64484,44692,73852,37801,903.0
48291,"Liberty County, Texas","83,658","41,774","41,884","4,612","11,681","10,581","11,169","5,781","4,963",35.9,"20,732","52,989","8,708",356,334,22,"31,091",45614,25482,39172,-,-,51311,45967,17083,50493,57256,26294,57266,24963,544.0
48303,"Lubbock County, Texas","305,225","149,503","155,722","37,340","45,184","35,553","30,947","17,131","15,001",30.7,"108,383","163,166","21,651","1,342","6,720",259,"127,408",47317,112290,31552,61723,N,34758,55791,21662,54428,58878,39407,65664,24183,1612.0
48309,"McLennan County, Texas","251,259","122,932","128,327","26,000","33,005","28,889","27,182","14,145","14,429",33.6,"66,431","139,778","35,833",437,"4,383",44,"101,601",47267,91086,26892,"2,500-",83413,37507,62056,17145,47530,73341,42711,61864,27653,767.0
48329,"Midland County, Texas","165,049","83,247","81,802","11,596","28,587","21,885","17,175","8,447","9,675",31.9,"74,263","74,870","10,879",610,"3,280",0,"61,133",75590,56745,46028,N,N,64932,90600,34308,81596,88025,45776,85370,50785,761.0
48339,"Montgomery County, Texas","570,934","282,959","287,975","32,992","71,947","78,037","79,482","38,934","32,362",37.2,"137,530","376,072","29,132",923,"18,433",73,"217,044",76811,195637,63401,N,129191,58854,83833,40554,75802,93708,57105,88586,41355,5290.0
48347,"Nacogdoches County, Texas","65,580","31,409","34,171","7,722","7,907","5,971","7,188","3,325","3,634",31.0,"12,796","38,932","10,833",158,803,0,"28,402",47589,22634,23386,24400,83901,35151,52432,12476,51836,62317,36403,61297,23247,2.0
48355,"Nueces County, Texas","361,221","177,884","183,337","24,455","52,742","44,805","43,621","21,763","22,001",35.6,"230,747","105,882","12,889","1,195","7,641",137,"149,510",52482,128490,50584,38523,60876,47672,61805,27319,56085,62212,37805,63367,30896,818.0
48361,"Orange County, Texas","85,047","42,261","42,786","4,786","10,548","10,420","11,503","6,988","3,972",37.7,"6,553","68,547","7,718",0,977,0,"37,270",58863,29848,40597,-,79078,71528,59429,42857,78679,64576,35848,72679,33201,485.0
48367,"Parker County, Texas","133,463","67,323","66,140","6,913","15,756","17,111","17,979","10,474","7,786",39.8,"16,268","111,531","1,017",756,394,245,"50,043",75823,44244,34128,52263,-,62241,79681,62129,93927,93141,45452,87745,40142,465.0
48375,"Potter County, Texas","120,458","62,795","57,663","7,700","17,307","16,567","15,137","7,476","6,438",34.8,"46,180","53,015","11,938",619,"6,351",144,"49,986",45312,45130,26494,N,50628,39328,51895,39405,49599,49270,32689,53905,25511,479.0
48381,"Randall County, Texas","134,442","66,623","67,819","9,251","20,257","17,053","15,273","8,023","8,354",35.6,"29,273","96,073","4,015",80,"1,539",87,"54,753",62098,48941,41617,-,49402,68425,63726,30773,70301,88065,46266,81125,36762,66.0
48397,"Rockwall County, Texas","96,788","47,644","49,144","4,286","10,947","13,927","14,806","7,006","5,155",37.2,"17,156","68,868","6,455",425,"2,158",0,"33,992",94848,31880,94714,-,153874,72737,100152,-,110098,104991,51495,106853,37465,1468.0
48409,"San Patricio County, Texas","67,215","33,711","33,504","5,035","7,867","9,271","8,028","3,906","3,918",37.0,"38,946",N,N,N,N,N,"28,422",51012,23075,38162,-,-,40492,66744,28941,63552,55243,38649,57924,24800,205.0
48423,"Smith County, Texas","227,727","109,666","118,061","15,366","28,702","28,016","26,923","13,919","14,058",37.5,"44,741","135,477","38,874",546,"4,101",0,"90,324",54339,77292,41998,N,N,43806,56811,27803,60654,60809,44458,61807,31429,472.0
48439,"Tarrant County, Texas","2,054,475","1,006,745","1,047,730","136,926","306,177","280,505","270,965","122,125","111,212",34.5,"593,452","957,382","331,927","5,260","109,847","3,703","766,978",65052,703106,50774,59369,75349,50844,79012,31573,64702,78210,50725,76511,41357,7630.0
48441,"Taylor County, Texas","136,290","67,195","69,095","15,607","20,142","15,085","13,639","7,448","7,254",32.4,"33,365","86,435","10,916",159,"3,104",253,"57,540",51894,50470,32129,N,55339,40175,57812,32609,59407,54623,42758,60907,32621,278.0
48451,"Tom Green County, Texas","118,019","58,040","59,979","8,869","18,965","14,073","12,198","8,132","5,519",34.1,"47,173","62,806","5,131",178,"1,308",108,"48,481",51114,42061,39082,N,N,42561,55321,36914,65315,63896,40186,68073,31976,193.0
48453,"Travis County, Texas","1,226,698","619,850","606,848","82,069","246,262","193,600","156,855","68,639","59,854",34.3,"416,156","598,703","95,524","2,086","81,707",140,"512,408",72884,462632,49382,54268,87135,52811,92108,29640,74620,87841,59554,94284,52144,8655.0
48469,"Victoria County, Texas","92,084","45,600","46,484","6,374","12,399","11,367","10,267","5,678","5,492",36.0,"43,267",N,N,N,N,N,"37,048",51892,32778,50814,73981,N,41473,61125,24186,76121,54084,36974,62020,34983,57.0
48471,"Walker County, Texas","72,245","43,214","29,031","11,279","9,973","10,382","8,506","3,906","5,234",35.4,"13,089","40,699","16,533",922,464,0,"25,916",40936,22040,34159,-,-,21633,47505,3921,41633,70313,44444,52220,32783,182.0
48479,"Webb County, Texas","274,794","134,384","140,410","21,857","36,695","35,498","30,900","11,647","11,919",28.7,"262,489","9,641",555,0,"1,509",93,"83,099",43408,74045,N,N,110273,42374,55899,37707,45628,51321,28792,47605,25585,1061.0
