GEO_ID,NAME,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households
51153,"Prince William County, Virginia",99766,139082,96592,122798,85629,63110,111862,36022,94049,115035,76524,108243,60587
51161,"Roanoke County, Virginia",63210,37968,69828,-,N,N,61953,33624,68784,82864,46778,73545,42075
51165,"Rockingham County, Virginia",51979,30318,65167,-,85677,53309,51571,45300,65521,55508,38687,58219,32135
51177,"Spotsylvania County, Virginia",75535,42568,70150,N,51824,55441,77579,50337,71113,97463,52091,84401,47130
51179,"Stafford County, Virginia",95882,43887,100155,N,N,91602,97631,73268,92770,116638,61730,103705,56929
51199,"York County, Virginia",84580,24660,90000,-,62123,44733,89045,34772,72363,115271,57795,96334,46992
51510,"Alexandria city, Virginia",90056,69008,50638,-,100750,62162,115300,39574,89474,105081,75995,112337,75195
51550,"Chesapeake city, Virginia",67491,83593,54536,N,68527,54287,77110,64695,62783,83028,51606,78498,43352
51650,"Hampton city, Virginia",51867,53132,42462,N,N,70046,56842,39721,53483,61285,40606,62091,38244
51680,"Lynchburg city, Virginia",39374,27864,25447,-,97009,40163,48560,26484,41714,47245,37433,52848,28592
51700,"Newport News city, Virginia",48630,70546,37674,-,65173,45949,65063,22403,47727,63762,43202,59348,33934
51710,"Norfolk city, Virginia",45996,87819,31950,N,50210,36910,61202,31433,46622,56000,39752,52636,34025
51740,"Portsmouth city, Virginia",49242,36654,37173,40438,107917,68421,58763,30554,50253,57228,34075,57845,32988
51760,"Richmond city, Virginia",39906,91396,25233,24457,47666,42357,60025,14986,42719,42119,35196,51341,28988
51770,"Roanoke city, Virginia",39835,41501,26211,-,38672,35389,42711,20655,35502,49892,37607,48356,30429
51800,"Suffolk city, Virginia",61203,32232,41974,62760,41413,61014,75485,37898,61664,75766,41895,67783,36815
51810,"Virginia Beach city, Virginia",67281,169097,47238,76449,75177,61998,72566,44798,67110,81398,53580,77264,45502
53005,"Benton County, Washington",62484,69084,N,N,63455,38621,68856,22216,61753,82915,47324,71534,39360
53007,"Chelan County, Washington",56890,27068,-,-,-,41682,58703,53672,59750,67808,41462,63942,32014
53009,"Clallam County, Washington",44929,32231,-,31974,N,46265,45454,47050,52722,48210,35324,58428,24903
53011,"Clark County, Washington",64275,166335,40861,78261,65463,42489,66778,42234,68227,73193,47058,73429,40733
53015,"Cowlitz County, Washington",49949,40187,51667,30522,N,28533,52858,39643,59204,57484,36314,60345,29389
53021,"Franklin County, Washington",59664,25339,N,-,49444,45600,76636,30280,70700,60216,49900,60517,39074
53025,"Grant County, Washington",51667,30915,-,N,N,49150,54874,35350,51151,64664,39063,56824,30756
53027,"Grays Harbor County, Washington",44122,27430,-,38145,85206,40175,44852,23341,46327,56116,38984,60245,25020
53029,"Island County, Washington",60532,32939,70330,84134,107574,28251,60525,30069,61589,74788,51909,71991,36406
53033,"King County, Washington",81916,845990,42282,45657,95540,54926,88438,42226,90700,95610,54338,102207,53451
53035,"Kitsap County, Washington",66090,98490,39559,62250,82687,69511,65846,39004,70452,81514,54825,78341,37142
53041,"Lewis County, Washington",48179,29078,-,N,36201,43054,50595,38631,54362,55166,35077,61411,25601
53053,"Pierce County, Washington",60167,307056,47755,52565,62579,46709,62948,37443,60879,71168,46542,70818,39933
53057,"Skagit County, Washington",57122,48056,N,37689,44981,37971,61220,36641,62667,67254,45716,65544,35243
53061,"Snohomish County, Washington",76251,284176,60486,41053,88569,50429,78163,43996,81624,91388,45766,90043,45900
53063,"Spokane County, Washington",48525,193117,28444,45393,40469,43920,49530,21535,50590,61417,36528,61895,28890
53067,"Thurston County, Washington",62137,105159,75549,23554,87260,53580,61697,32024,62748,74567,47710,73715,39332
53073,"Whatcom County, Washington",55016,80023,N,19071,73942,41459,58194,30259,61766,69805,42023,73501,31707
53077,"Yakima County, Washington",47223,81709,26883,45723,N,41782,51325,29611,44825,56660,39974,51921,30062
54003,"Berkeley County, West Virginia",53548,41265,41476,-,106473,N,56144,32231,55620,60979,39683,63576,36384
54011,"Cabell County, West Virginia",38839,39303,13512,N,60399,39365,40776,12489,38663,58385,32442,59690,20828
54033,"Harrison County, West Virginia",48285,26794,N,-,-,42000,48684,50739,63585,57946,36575,62660,25010
54039,"Kanawha County, West Virginia",45028,81804,34737,-,122375,66354,45945,25547,47783,47923,40558,55603,29307
54061,"Monongalia County, West Virginia",45880,37603,25976,-,61894,N,46759,7494,48709,61103,40438,70920,31105
54081,"Raleigh County, West Virginia",37262,31315,25431,-,49195,-,37738,22019,54330,39253,31792,46985,22633
54107,"Wood County, West Virginia",39991,36734,23513,53305,"250,000+",N,40655,46274,44303,40903,32624,51012,22421
55009,"Brown County, Wisconsin",54802,103894,35884,30314,44735,33795,59494,30378,56977,68927,35794,73315,31307
55025,"Dane County, Wisconsin",65202,216049,34017,46619,56986,46556,69807,26625,67753,83002,56373,87002,41754
55027,"Dodge County, Wisconsin",55832,34805,-,-,160965,66482,55099,41236,61470,71303,32402,70845,30993
55035,"Eau Claire County, Wisconsin",51667,39155,N,-,48635,N,52014,36552,57905,63737,37763,69105,31571
55039,"Fond du Lac County, Wisconsin",57620,40295,N,136382,33171,N,59781,32175,65973,70547,37975,71708,29973
55055,"Jefferson County, Wisconsin",62399,32753,-,-,N,41828,65246,47311,71185,70789,37216,72371,32486
55059,"Kenosha County, Wisconsin",55845,62950,36948,N,62224,41067,59127,17298,58466,71976,37932,70500,33244
55063,"La Crosse County, Wisconsin",49933,46116,28976,N,55409,25321,50357,26940,60809,66597,34263,68443,30089
55071,"Manitowoc County, Wisconsin",50302,34508,-,-,N,45286,50294,31678,61426,61792,29528,64368,28848
55073,"Marathon County, Wisconsin",55687,54558,N,25779,54975,38002,56300,27075,65901,66950,34273,68964,31592
55079,"Milwaukee County, Wisconsin",45859,381917,28568,25659,51546,36951,56588,22391,49542,52928,35629,57309,32172
55087,"Outagamie County, Wisconsin",59252,71702,15170,N,67225,37858,61023,22548,66265,76831,33750,71758,35385
55089,"Ozaukee County, Wisconsin",79048,35429,147625,50650,115825,52250,78682,16227,82011,99087,50961,92159,33668
55097,"Portage County, Wisconsin",57244,27856,-,-,30653,N,59523,18189,71535,71325,36040,72724,30118
55101,"Racine County, Wisconsin",57232,74960,23533,72629,79569,36506,68069,33226,62255,74839,41428,74337,32214
55105,"Rock County, Wisconsin",53777,65054,25100,26907,88803,57745,55188,22777,62389,61935,40766,63457,32569
55109,"St. Croix County, Wisconsin",71449,33062,66444,-,127269,N,71623,33425,82086,83621,42242,84933,40419
55117,"Sheboygan County, Wisconsin",57047,47438,50059,61367,72402,45496,57733,37208,64140,70471,35853,70917,31736
55127,"Walworth County, Wisconsin",58537,38106,11970,68393,59308,52213,59227,16466,60093,75040,44244,74243,29794
55131,"Washington County, Wisconsin",69713,53353,-,-,75806,52302,70016,52053,73361,88130,44285,84711,35664
55133,"Waukesha County, Wisconsin",77761,157143,40152,N,128443,56746,78313,48173,90423,97416,45449,95940,41441
55139,"Winnebago County, Wisconsin",52136,69636,27929,31741,N,56633,53382,28369,52097,64701,42763,67477,32778
55141,"Wood County, Wisconsin",50796,30960,-,N,N,N,50424,26449,56432,61480,38680,64864,31575
56021,"Laramie County, Wyoming",60599,37740,71178,N,80553,42680,64220,37295,72464,71159,42435,75770,36989
56025,"Natrona County, Wyoming",52886,32564,N,-,-,33589,55100,26037,63274,50106,39743,70549,36510
72013,"Arecibo Municipio, Puerto Rico",16033,31102,9245,63048,"2,500-",16091,12827,9806,17627,16211,15489,19628,8955
72021,"Bayamón Municipio, Puerto Rico",24810,70419,26017,-,-,24698,43795,8119,27472,29787,20578,29875,15671
72025,"Caguas Municipio, Puerto Rico",22686,50966,20070,-,-,22488,48897,9669,34009,22989,16489,29116,14288
72031,"Carolina Municipio, Puerto Rico",27039,63199,24451,17583,-,26681,37012,9680,34078,33459,20211,33628,16672
72061,"Guaynabo Municipio, Puerto Rico",36446,33758,9943,-,-,36522,N,21055,43638,45754,23341,45568,17174
72097,"Mayagüez Municipio, Puerto Rico",13037,30711,14838,-,-,12876,N,"2,500-",5389,20052,14837,16667,8485
72113,"Ponce Municipio, Puerto Rico",15418,51733,14509,-,-,15364,23839,"2,500-",13405,17903,15758,18760,9481
72127,"San Juan Municipio, Puerto Rico",18933,142756,16833,10350,14331,18765,32353,2698,17119,23188,17744,25289,12394
72135,"Toa Alta Municipio, Puerto Rico",32618,22193,N,-,-,32615,-,-,40986,36710,14819,34145,12316
72137,"Toa Baja Municipio, Puerto Rico",23392,26989,15417,-,-,23373,-,4833,26476,28358,15656,28066,12982
72139,"Trujillo Alto Municipio, Puerto Rico",30338,24626,28974,-,-,30725,-,27813,29898,40954,19555,35950,14594
