GEO_ID,NAME,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households
51153,"Prince William County, Virginia",92104,137434,82250,94018,81539,65649,106281,59592,88123,106201,73652,101433,60896
51161,"Roanoke County, Virginia",62091,38879,50718,-,82028,165588,61233,28481,64825,78857,43048,72942,32995
51165,"Rockingham County, Virginia",56112,30333,39639,-,130923,25994,58999,39056,61458,64329,41043,63528,33834
51177,"Spotsylvania County, Virginia",75686,43049,70893,109219,52353,42945,78258,35564,72263,97060,51643,87437,44832
51179,"Stafford County, Virginia",93422,44246,98641,107356,62385,71503,96887,50652,90331,121102,65011,106554,52113
51199,"York County, Virginia",81636,23533,73407,-,135532,85115,86025,41176,82150,110477,59929,90022,51214
51510,"Alexandria city, Virginia",86809,68796,49694,-,100245,58976,110581,63419,90900,88423,73055,110821,73220
51550,"Chesapeake city, Virginia",66712,83904,51100,-,83796,78919,72827,23721,65573,81868,49706,74716,37233
51650,"Hampton city, Virginia",47312,53420,41745,N,30609,59250,52188,35814,46650,56421,42070,57475,35248
51680,"Lynchburg city, Virginia",40594,27870,23335,-,N,N,48077,6455,44183,50203,29512,50822,26944
51700,"Newport News city, Virginia",49602,68768,36885,N,52313,57242,60794,25693,51177,55541,42144,57225,37041
51710,"Norfolk city, Virginia",43186,87760,31217,43532,51734,35664,60038,28446,46016,51807,35378,51525,30482
51740,"Portsmouth city, Virginia",44905,37123,33380,-,63924,36932,52968,30320,47075,48646,36295,59869,27711
51760,"Richmond city, Virginia",43054,88421,29954,N,N,34580,59661,22336,47743,50184,34480,51978,35699
51770,"Roanoke city, Virginia",41697,42636,34673,-,55810,N,44485,14703,46522,50322,38675,50867,29451
51800,"Suffolk city, Virginia",62079,30689,43718,-,78585,N,78916,48125,63510,76139,45533,72407,36484
51810,"Virginia Beach city, Virginia",68816,167008,47700,N,77561,58929,74591,40341,68514,85343,52218,78677,43817
53005,"Benton County, Washington",58093,67815,36350,24393,177150,36457,61236,26836,56482,80472,46060,65235,35126
53007,"Chelan County, Washington",50177,27087,-,-,N,42048,51511,38132,50166,59982,42122,62164,30671
53009,"Clallam County, Washington",46469,31361,-,35655,56619,38036,48433,32808,38529,58776,42239,60383,30593
53011,"Clark County, Washington",61741,165133,43281,41378,69874,43194,63572,33180,63417,73180,45136,71583,37241
53015,"Cowlitz County, Washington",42223,40036,-,31967,29094,35523,44503,21412,44322,50240,38341,50464,25435
53021,"Franklin County, Washington",57890,25542,N,-,89012,48982,64852,45676,57800,68841,36012,60643,29161
53025,"Grant County, Washington",51949,29758,53604,N,N,53321,51964,34927,50802,65613,33937,57749,32145
53027,"Grays Harbor County, Washington",43356,27401,-,33841,57189,32706,43595,24644,45595,46091,38154,49877,23674
53029,"Island County, Washington",59934,32464,68374,N,43375,41250,61695,38784,49274,82671,52358,74926,34601
53033,"King County, Washington",75834,825188,38838,28550,83412,51314,82286,35243,81987,92939,49822,98036,49486
53035,"Kitsap County, Washington",61794,95249,46152,43409,65663,56546,63449,37949,63470,75442,45568,74762,37521
53041,"Lewis County, Washington",43575,29969,37810,-,-,39116,45073,11818,43949,58381,38010,58206,22984
53053,"Pierce County, Washington",60496,302388,49618,51127,52019,47213,63991,32305,63746,71958,45811,72233,37417
53057,"Skagit County, Washington",50558,45447,34478,38832,55429,41423,52430,33004,51359,58934,44839,64311,23919
53061,"Snohomish County, Washington",71984,278683,55601,50238,78573,54824,73597,41021,76929,86377,42740,83106,43662
53063,"Spokane County, Washington",50249,187603,30701,27047,49873,52018,51363,26488,51857,61410,40514,63659,29041
53067,"Thurston County, Washington",61609,103319,67712,15905,70778,68101,61182,40230,67362,75371,45611,73951,41252
53073,"Whatcom County, Washington",53665,81973,N,48279,63417,37671,55053,29141,63039,60194,41847,66221,30625
53077,"Yakima County, Washington",44648,79700,N,45224,52207,35768,51209,30061,41198,58164,36482,50572,27862
54003,"Berkeley County, West Virginia",58754,41198,51661,-,-,N,60115,30702,64571,66459,44670,69201,36384
54011,"Cabell County, West Virginia",34046,41147,28517,-,N,34227,34470,16544,40127,36795,33509,47900,19659
54033,"Harrison County, West Virginia",41333,27787,50603,-,-,N,40900,9123,51307,51435,29901,54555,25157
54039,"Kanawha County, West Virginia",44186,80762,27471,N,35761,N,46030,17500,47470,51548,36630,51970,27621
54061,"Monongalia County, West Virginia",41955,37575,25994,-,27834,31289,44242,8529,47880,61765,38768,69615,24056
54081,"Raleigh County, West Virginia",40561,30469,28644,-,N,76994,41640,30120,50555,48128,31930,50787,21572
54107,"Wood County, West Virginia",42014,36214,31570,-,-,-,43178,17946,46183,45721,33660,56321,24689
55009,"Brown County, Wisconsin",53392,101533,14528,41382,61432,42924,56607,26962,60400,66903,40231,67832,35397
55025,"Dane County, Wisconsin",61582,211842,30744,37702,43490,44490,65514,24358,66023,78968,47232,82557,38597
55027,"Dodge County, Wisconsin",53139,33273,-,-,31422,43456,54099,35909,64860,63535,34014,66735,28814
55035,"Eau Claire County, Wisconsin",47043,40277,14745,N,28092,N,48046,27340,60843,53953,34252,65913,26711
55039,"Fond du Lac County, Wisconsin",51717,41938,N,-,N,50344,52780,34781,55694,65319,35868,63274,34875
55055,"Jefferson County, Wisconsin",55675,31607,-,-,60354,43977,56996,43988,62835,67412,37352,68154,34126
55059,"Kenosha County, Wisconsin",52787,61593,27645,-,76563,36350,58044,27908,58581,68905,34961,67531,31434
55063,"La Crosse County, Wisconsin",48872,46846,-,-,36295,40009,50860,22713,57175,65648,39757,70507,30285
55071,"Manitowoc County, Wisconsin",45136,33272,-,N,N,29869,46660,30737,53335,62801,31535,61808,27311
55073,"Marathon County, Wisconsin",53300,54739,N,33750,34807,32742,55162,28416,65386,66354,35479,70357,27525
55079,"Milwaukee County, Wisconsin",42765,382382,25501,31875,38142,32324,55077,20143,48375,49567,32413,54249,29785
55087,"Outagamie County, Wisconsin",58118,71492,42153,57083,40164,39569,59636,36815,64906,73257,40129,72025,35133
55089,"Ozaukee County, Wisconsin",72103,34913,36859,-,145428,66250,73308,49545,80142,89769,46085,95815,37364
55097,"Portage County, Wisconsin",51399,27360,N,48235,13875,39963,52004,20227,65233,64119,39777,68784,28615
55101,"Racine County, Wisconsin",54525,75876,41145,55961,N,35358,59728,27194,63038,66683,33663,65204,29616
55105,"Rock County, Wisconsin",50610,63037,21357,64625,N,32235,54000,32941,52325,63238,40099,61281,34279
55109,"St. Croix County, Wisconsin",76024,32583,61463,-,79659,81688,75568,66278,76372,88218,49913,84803,43061
55117,"Sheboygan County, Wisconsin",54042,46504,N,-,67506,48705,53520,27941,59384,64069,35025,66932,27251
55127,"Walworth County, Wisconsin",52277,39679,28578,36352,N,44444,52563,16946,58723,66569,38401,63018,30906
55131,"Washington County, Wisconsin",68424,53983,-,-,38733,60830,68951,41840,79186,85114,38331,82958,41354
55133,"Waukesha County, Wisconsin",76053,154970,N,79632,103750,61774,76382,35175,86503,95998,48975,94487,40934
55139,"Winnebago County, Wisconsin",52387,69417,21307,-,N,30415,53215,30049,57110,67281,33570,65583,30171
55141,"Wood County, Wisconsin",50831,32383,-,30288,46806,36272,51483,21935,52477,70414,32570,65966,27157
56021,"Laramie County, Wyoming",57551,38705,77804,16195,56391,33255,62020,29007,64109,71449,50484,73201,33875
56025,"Natrona County, Wyoming",56392,33323,30272,-,N,50386,59299,40072,60548,65617,41005,72096,32399
72013,"Arecibo Municipio, Puerto Rico",16325,31550,24026,-,15356,16365,-,2883,17512,18500,14303,19164,8945
72021,"Bayamón Municipio, Puerto Rico",25271,71307,28682,N,-,25257,N,9735,30033,32104,17192,29070,12869
72025,"Caguas Municipio, Puerto Rico",24145,49862,22564,-,-,23816,49521,9039,29892,27145,19024,26964,13195
72031,"Carolina Municipio, Puerto Rico",28792,66008,24443,25331,-,28722,N,9365,32217,32379,23613,32429,18242
72061,"Guaynabo Municipio, Puerto Rico",32064,34080,31895,-,-,31838,48269,8601,34728,40014,23178,40662,16650
72097,"Mayagüez Municipio, Puerto Rico",14108,29553,18932,-,-,13992,-,"2,500-",13995,22523,13683,21581,9876
72113,"Ponce Municipio, Puerto Rico",15935,56032,13579,13830,-,15836,-,3056,14118,20018,16393,20727,10305
72127,"San Juan Municipio, Puerto Rico",20234,148344,17548,N,N,20162,40171,"2,500-",19456,25379,19378,24907,15218
72135,"Toa Alta Municipio, Puerto Rico",29341,22511,22369,-,-,29193,-,12788,32367,35357,15827,30619,12253
72137,"Toa Baja Municipio, Puerto Rico",22166,27396,24071,-,-,22079,-,21983,25091,26650,16922,26999,15092
72139,"Trujillo Alto Municipio, Puerto Rico",25972,24427,24892,-,-,26051,N,-,24832,35330,16844,30474,14126
