GEO_ID,NAME,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households
42107,"Schuylkill County, Pennsylvania",56295,58242,N,-,N,N,56276,55307,73199,64538,36235,67787,27337
42111,"Somerset County, Pennsylvania",48895,29456,-,-,-,-,48808,34426,67078,64589,35765,63990,28144
42125,"Washington County, Pennsylvania",65431,86716,30909,-,118484,93302,67295,29667,79451,76993,46126,85110,35735
42129,"Westmoreland County, Pennsylvania",59073,155147,30734,-,N,41633,60910,40501,64430,76513,44577,79124,32304
42133,"York County, Pennsylvania",69172,175441,46980,19465,99763,40439,71650,40394,77400,81792,48698,83957,38143
44003,"Kent County, Rhode Island",74474,70166,121500,N,N,72816,74916,56282,79822,91550,50522,91393,51944
44005,"Newport County, Rhode Island",81652,33690,N,-,60616,N,86622,38531,82096,112051,65739,108973,45487
44007,"Providence County, Rhode Island",62994,237518,45048,N,96601,43227,70959,36321,67963,75476,40575,79424,36054
44009,"Washington County, Rhode Island",90003,48051,-,-,N,76342,89459,13994,74934,121104,72761,114594,42758
45003,"Aiken County, South Carolina",55634,67889,41015,-,33533,65577,62212,27225,66325,59671,45492,66933,29764
45007,"Anderson County, South Carolina",54322,75825,35185,-,200309,45643,57974,33273,64772,61821,40905,65967,30877
45013,"Beaufort County, South Carolina",74127,73043,36198,N,-,48438,86739,37926,60536,84636,76820,86025,46586
45015,"Berkeley County, South Carolina",69398,80640,44641,35744,71473,69076,81949,42383,74390,73732,61868,80850,48164
45019,"Charleston County, South Carolina",71531,165568,38978,-,51010,44641,89240,33217,80825,82472,59608,93458,50092
45031,"Darlington County, South Carolina",44606,24801,30566,64583,-,N,68262,43739,40150,65798,26724,53553,22006
45035,"Dorchester County, South Carolina",68200,57768,49744,75404,71988,N,76680,40541,72227,84263,49393,86214,39897
45041,"Florence County, South Carolina",50082,53047,41821,-,N,N,56878,19419,56317,52577,39409,59728,28967
45045,"Greenville County, South Carolina",64412,199551,40859,47130,86476,55889,72101,36285,72171,75071,45737,80413,40324
45047,"Greenwood County, South Carolina",42148,28544,32864,-,N,42316,50719,16975,42089,48159,38608,51255,24613
45051,"Horry County, South Carolina",53694,140260,31717,-,47039,40318,57794,28336,52381,57398,52810,65295,38354
45055,"Kershaw County, South Carolina",55198,24544,41186,-,-,N,70220,48408,49768,73531,42164,77578,23611
45057,"Lancaster County, South Carolina",63924,35410,32984,-,-,N,68442,25699,95481,80178,43615,69544,23083
45059,"Laurens County, South Carolina",47218,25901,28887,-,35982,48839,53339,40735,52782,49651,39083,60308,25377
45063,"Lexington County, South Carolina",61631,118193,40647,54206,110954,42029,67403,30939,63609,80320,43596,76099,37440
45073,"Oconee County, South Carolina",48204,31530,36378,-,-,84722,51234,23273,47356,56209,45436,63826,29126
45075,"Orangeburg County, South Carolina",37701,32129,29515,61250,-,31189,48359,"2,500-",31217,49630,27772,44648,19149
45077,"Pickens County, South Carolina",52190,48203,32345,-,N,N,55765,23364,61623,64062,40817,66441,27328
45079,"Richland County, South Carolina",52293,153484,42918,37010,81893,45074,72428,20466,54293,65798,43850,73382,35081
45083,"Spartanburg County, South Carolina",55339,121256,36406,35425,62470,52031,62023,40449,58504,66415,38995,67229,31108
45085,"Sumter County, South Carolina",51025,44105,40221,-,65000,50912,57639,41287,52051,56940,42007,56647,32345
45091,"York County, South Carolina",66949,108400,46710,N,150070,49815,80860,26317,68405,89925,51027,91977,38671
46099,"Minnehaha County, South Dakota",61968,81046,49624,27354,66467,42562,65014,42001,67964,73773,47007,79453,40707
46103,"Pennington County, South Dakota",58085,44676,57485,23583,N,29229,61782,17292,57378,74398,53779,81243,29678
47001,"Anderson County, Tennessee",49044,30175,29456,N,67417,65777,48471,51489,55424,55848,42926,66652,30938
47009,"Blount County, Tennessee",59276,50813,70571,-,89619,N,59540,30156,56933,80892,49269,74823,35007
47011,"Bradley County, Tennessee",52468,39992,38691,-,-,56536,54411,22295,70237,56578,38662,66274,31783
47037,"Davidson County, Tennessee",63938,289427,48087,53001,73940,60497,76450,39238,70364,71951,46609,81530,48616
47059,"Greene County, Tennessee",44722,28323,N,-,-,49531,44851,40329,52029,53897,32226,55313,27551
47065,"Hamilton County, Tennessee",57502,148157,36700,-,130904,52025,65945,35258,60083,71061,46307,75588,37009
47093,"Knox County, Tennessee",60283,191925,27655,31569,78852,43088,65380,39532,61760,77513,47038,78927,35316
47113,"Madison County, Tennessee",49820,38930,37556,-,60849,38730,57190,45558,50803,57064,39024,57064,37072
47119,"Maury County, Tennessee",66781,37104,74158,-,N,31079,68154,46580,69851,75385,47955,78559,39929
47125,"Montgomery County, Tennessee",56948,76974,42235,N,62599,45944,63524,37412,61411,65590,48571,66287,40815
47141,"Putnam County, Tennessee",49282,31778,N,-,-,21754,50531,20277,57016,59687,38022,65738,25700
47147,"Robertson County, Tennessee",66939,26577,42351,-,N,N,70373,40569,71910,77966,45840,73556,33134
47149,"Rutherford County, Tennessee",69397,113797,53220,-,109186,59467,73184,43848,72754,78685,54738,80849,43221
47155,"Sevier County, Tennessee",57741,37933,81516,-,-,30444,58086,36892,61260,69557,44640,66120,34195
47157,"Shelby County, Tennessee",52614,353950,39766,118660,80304,38864,82050,31544,51679,63015,45916,68081,32359
47163,"Sullivan County, Tennessee",51860,68560,41009,-,119063,50694,52265,42507,52846,59644,43190,64436,31967
47165,"Sumner County, Tennessee",68743,70098,60346,63694,N,42118,71766,50284,70862,82541,56376,83948,41039
47179,"Washington County, Tennessee",51428,55817,23735,-,N,N,55956,23174,51457,61581,46556,73200,27573
47187,"Williamson County, Tennessee",115507,84393,69604,-,144326,34487,117229,56101,121361,138174,69372,129348,58446
47189,"Wilson County, Tennessee",80071,51618,65766,N,151440,50514,82516,63872,83924,97844,54366,95145,41304
48005,"Angelina County, Texas",53320,32293,31849,-,N,58318,60030,26851,60838,58882,45533,57506,26714
48021,"Bastrop County, Texas",57938,26393,73758,N,-,51692,60253,50490,50308,74333,43037,59904,46020
48027,"Bell County, Texas",54560,126772,39558,61677,46883,52172,61547,33832,56379,66605,44954,66985,32283
48029,"Bexar County, Texas",58964,646352,51916,47941,82534,51240,72161,36896,61971,64009,48335,70190,41161
48037,"Bowie County, Texas",51802,34935,32060,70973,-,59594,57895,40109,50557,64741,45096,59657,31736
48039,"Brazoria County, Texas",84904,129261,87356,N,125802,81200,81206,37384,90048,96860,55189,96233,52353
48041,"Brazos County, Texas",55121,79971,31818,-,54466,59464,63316,21177,61562,72518,60747,74908,29300
48061,"Cameron County, Texas",41123,129307,55464,N,N,40016,52819,31583,46073,48432,30402,48112,21755
48085,"Collin County, Texas",96134,363599,62340,79012,112078,73379,104139,37559,95286,121453,64147,113199,52613
48091,"Comal County, Texas",89315,57004,70710,-,103738,89982,89956,27485,94357,107441,62085,110442,41286
48099,"Coryell County, Texas",53504,22093,44750,-,52298,44036,54193,33967,52683,56936,49383,60546,31514
48113,"Dallas County, Texas",61796,940587,47351,54731,82873,52750,85284,39418,63514,70053,48111,70357,46792
48121,"Denton County, Texas",90523,305164,66488,73030,119308,70129,100289,37720,87282,112841,67280,112068,54243
48135,"Ector County, Texas",67205,53155,64251,61475,85048,56335,90092,51025,73677,79187,32441,83388,40914
48139,"Ellis County, Texas",78797,61465,54689,N,108102,60156,93288,33653,92009,81892,58852,88883,33638
48141,"El Paso County, Texas",48903,269150,56583,61818,57026,44971,65000,25653,55192,54975,33308,53561,30549
48157,"Fort Bend County, Texas",101293,253030,88255,127414,121054,75806,116990,39434,111009,113703,65988,113249,45341
48167,"Galveston County, Texas",74977,127092,45968,69041,100441,65094,85070,47970,79749,91082,54491,90678,46096
48181,"Grayson County, Texas",57476,49024,N,69073,N,59313,59504,20968,64115,61199,45159,70323,32442
48183,"Gregg County, Texas",53793,45711,35163,-,N,50366,65729,37951,55972,70745,47466,62823,32086
48187,"Guadalupe County, Texas",79768,56051,100938,-,133564,68598,88801,79638,86617,101049,54115,93930,46319
48201,"Harris County, Texas",61618,1647384,43379,53769,81411,51699,91913,34683,61384,72858,51219,72524,42186
48203,"Harrison County, Texas",58817,24197,35259,-,-,21496,70935,26196,51522,76968,36737,76320,29793
48209,"Hays County, Texas",72058,77749,N,"250,000+",N,67531,74208,25593,78801,89600,58037,89719,41528
48213,"Henderson County, Texas",51521,30607,N,N,58932,56330,50890,38917,48031,59535,46588,58259,29159
48215,"Hidalgo County, Texas",41800,247544,39688,53523,61538,40670,53676,25672,42655,49241,30262,46822,22587
48231,"Hunt County, Texas",58063,35093,23513,N,61514,41937,65305,17496,56236,77947,48245,64492,33057
48245,"Jefferson County, Texas",55797,89273,38956,52231,74471,53147,72278,30849,59724,64426,42485,69566,33464
48251,"Johnson County, Texas",66319,59113,108091,77837,N,60315,67468,45802,69179,81196,49716,77373,36250
48257,"Kaufman County, Texas",75775,39835,52696,N,-,64427,79731,35907,80227,84542,58360,83988,42636
48291,"Liberty County, Texas",50049,27367,42832,-,98393,51759,50436,50612,62047,52400,32656,62734,24258
48303,"Lubbock County, Texas",55003,117494,37057,N,38253,43703,65970,30976,59384,73612,43770,72708,36133
48309,"McLennan County, Texas",50845,93021,30136,N,95949,41868,60694,25207,46712,70210,49685,66709,26789
48329,"Midland County, Texas",82558,59325,47808,118495,"250,000+",62923,103673,23929,90808,86328,69468,107275,49088
48339,"Montgomery County, Texas",88695,209528,69583,N,151726,56802,99807,44149,90318,110850,61009,102475,45320
48347,"Nacogdoches County, Texas",47572,24722,32567,31332,-,37456,55471,25822,38955,65512,42781,57864,21601
48355,"Nueces County, Texas",56789,131194,32596,N,116037,52724,72272,47640,52847,76731,47885,73295,29644
48361,"Orange County, Texas",69052,31913,42785,-,-,54012,80033,40409,84659,86623,43957,93461,26623
48367,"Parker County, Texas",83262,43520,-,N,96570,79728,85200,25425,87978,99480,53143,90717,42242
48375,"Potter County, Texas",37297,44180,32013,N,37666,35375,40650,29918,45103,36134,29094,47625,25726
48381,"Randall County, Texas",70651,50261,N,N,84932,70078,70275,31829,75239,89387,51862,87006,38058
48397,"Rockwall County, Texas",103378,36665,92482,-,72122,79360,107202,-,113413,106762,72318,111362,72978
48409,"San Patricio County, Texas",57899,21872,26750,-,-,46010,80781,68469,85590,64528,36601,67832,26816
48423,"Smith County, Texas",59584,78600,49630,N,42171,57221,61531,50663,67132,64729,47657,73944,34042
48439,"Tarrant County, Texas",70139,727094,50717,56020,79868,59895,84913,38556,69685,84971,53543,83250,42591
48441,"Taylor County, Texas",55351,50282,56229,-,N,49346,58405,34023,59247,65258,49564,69205,27664
48451,"Tom Green County, Texas",55988,43604,40507,-,86975,54070,58471,37895,68023,60471,47331,78363,28753
48453,"Travis County, Texas",80726,507751,52269,70777,94280,60050,99349,29243,84323,90232,69409,102643,57961
48469,"Victoria County, Texas",57358,30058,62819,-,N,46037,71083,27016,67598,66798,38833,67507,35365
48471,"Walker County, Texas",47170,22201,N,-,-,36307,58874,18884,59315,57740,45904,68931,23517
48479,"Webb County, Texas",56084,76326,N,N,96242,54652,70495,14028,63503,60283,47894,59386,24086
48485,"Wichita County, Texas",51749,48315,39984,N,70481,42217,55939,29045,57145,56210,44305,70594,26053
48491,"Williamson County, Texas",92179,193008,57763,N,127004,67726,97270,44189,100012,101042,73104,104845,55735
48497,"Wise County, Texas",71421,22882,-,N,-,61463,81071,32161,79258,88791,53070,85918,40191
49005,"Cache County, Utah",62507,40206,-,N,34674,59250,62336,28724,65181,94854,57325,70462,32853
49011,"Davis County, Utah",87427,109358,71578,71798,83319,63667,91124,44209,88611,106215,62221,95110,50031
49035,"Salt Lake County, Utah",80119,384692,35446,51063,88731,61800,84635,42447,85313,93792,60521,92155,48170
49045,"Tooele County, Utah",80973,21292,-,N,-,56521,87458,85116,82437,89571,45871,87164,29725
49049,"Utah County, Utah",79545,178152,60512,53158,58530,62650,84084,34175,80631,111238,66359,86636,46373
49053,"Washington County, Utah",63595,63144,N,N,-,55874,67794,56774,69672,84287,52703,75507,34191
49057,"Weber County, Utah",72206,87863,40953,71682,72153,62489,73465,37381,72780,90568,55455,81780,36638
50007,"Chittenden County, Vermont",76806,68516,36824,-,100659,37700,78646,30712,81444,96735,67183,105652,45385
51003,"Albemarle County, Virginia",86399,43754,72124,N,99401,80069,87758,39647,92927,114305,70832,123986,52750
51013,"Arlington County, Virginia",119755,111887,63268,138312,93695,72801,141763,75076,120807,146541,88289,160454,95938
51015,"Augusta County, Virginia",62668,29951,51464,-,-,43671,63861,36343,71619,76296,45082,75564,37813
51019,"Bedford County, Virginia",69125,31390,52681,-,-,120411,69981,28626,79052,81424,46746,80990,33979
51041,"Chesterfield County, Virginia",81297,128920,66269,142904,105586,50828,89429,32451,81892,101214,59466,101103,45884
51059,"Fairfax County, Virginia",128374,400186,93630,131538,124957,76454,150247,66317,124851,151453,104826,151028,85141
51061,"Fauquier County, Virginia",104809,24270,68374,-,131163,60714,115122,-,96667,130608,67120,121366,59048
51069,"Frederick County, Virginia",86229,32010,113187,-,-,69041,86158,29034,93998,94847,58406,92983,51713
51085,"Hanover County, Virginia",89812,39521,52176,-,N,53097,93872,33080,94102,124161,59890,104036,46325
51087,"Henrico County, Virginia",68024,130591,53632,N,100638,42134,80112,44168,73333,80881,53067,91956,42168
51095,"James City County, Virginia",91674,30262,70130,-,145345,81156,95929,31732,88969,111223,83632,107296,49761
51107,"Loudoun County, Virginia",151800,133750,112190,122321,191057,95411,156172,46815,150567,178339,93376,169887,81036
51121,"Montgomery County, Virginia",60045,36244,39236,N,69795,57127,60920,8098,62489,79785,60664,84051,29244
51153,"Prince William County, Virginia",106861,143508,102178,152230,98614,81516,121615,41914,101557,125425,88652,115167,69463
51161,"Roanoke County, Virginia",71715,37506,69310,-,102500,52290,72008,57289,78216,92473,54481,92332,41320
51165,"Rockingham County, Virginia",69423,30462,58235,-,155068,61473,70416,80188,70731,77473,49676,76024,42728
