GEO_ID,NAME,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households
49049,"Utah County, Utah",95338,204285,N,182076,91643,78837,98557,52913,100816,128158,75399,102612,53856
49053,"Washington County, Utah",74543,71891,-,N,126227,49142,76768,63505,86250,104654,61508,95270,44296
49057,"Weber County, Utah",83949,95099,80467,68592,54844,76590,86348,53742,89912,98231,58891,95196,46694
50007,"Chittenden County, Vermont",87614,72106,49216,-,76183,119420,88020,39703,97875,114347,62697,121427,54215
51003,"Albemarle County, Virginia",93691,45178,51509,-,117528,N,94609,50660,98684,128644,71366,125162,56701
51013,"Arlington County, Virginia",132380,112504,109845,106481,112882,98369,149280,79235,135892,165527,86791,198053,106208
51015,"Augusta County, Virginia",80182,31434,93252,-,-,81100,77145,34845,86764,94500,46569,86550,42508
51019,"Bedford County, Virginia",71751,32540,81008,-,96142,46986,70760,49330,87043,75623,61916,83079,42623
51041,"Chesterfield County, Virginia",100702,140498,73542,-,111953,75731,109281,34196,103435,117822,71168,113383,54514
51059,"Fairfax County, Virginia",145164,415855,108480,98322,137311,99878,161089,75510,145231,179303,113812,174085,90551
51061,"Fauquier County, Virginia",130261,26757,117326,-,231171,123800,138441,89063,137697,161759,81667,144593,60845
51069,"Frederick County, Virginia",98870,35947,109965,-,109701,145523,90670,"2,500-",101671,116670,67346,112512,53048
51085,"Hanover County, Virginia",103076,43274,82039,76434,184948,85363,103481,47544,117391,129351,70450,120775,50521
51087,"Henrico County, Virginia",81985,137370,58711,158170,146680,69363,91833,53142,89827,99195,57133,106167,51047
51095,"James City County, Virginia",99432,32592,53882,-,53248,64492,113905,51034,77244,126913,98488,121483,47002
51107,"Loudoun County, Virginia",167531,143195,150229,208567,182809,138179,176968,50846,162080,200021,101767,187727,94823
51121,"Montgomery County, Virginia",71290,36539,N,-,54080,54133,73005,16159,73974,96660,77220,102453,35557
51153,"Prince William County, Virginia",120398,156728,107209,104146,143727,101892,136392,55809,113930,140618,97711,133723,80693
51161,"Roanoke County, Virginia",75258,40024,76436,-,N,67839,76004,100071,99676,95488,48176,96291,42479
51165,"Rockingham County, Virginia",72618,33771,41326,-,74286,52131,73254,37500,73127,96978,55554,86281,41399
51177,"Spotsylvania County, Virginia",95870,52415,103275,N,77438,88629,97361,33227,94672,126408,64651,109346,46642
51179,"Stafford County, Virginia",138378,52315,145685,101295,98408,117571,134916,54901,119747,180636,97533,143895,80440
51199,"York County, Virginia",116524,27408,109226,-,166375,71998,125262,45498,101607,144107,102604,135491,62406
51510,"Alexandria city, Virginia",111955,76672,84534,-,101458,80031,138161,61163,116872,130456,86643,154447,92627
51550,"Chesapeake city, Virginia",87749,95073,61354,81210,78885,53381,103607,34760,90476,112396,62167,108252,44884
51650,"Hampton city, Virginia",64924,56961,60958,-,100746,56116,77134,48255,70020,80383,53162,80100,47737
51680,"Lynchburg city, Virginia",49076,29181,34012,-,N,91216,56113,38690,49589,71108,42088,65065,36081
51700,"Newport News city, Virginia",64102,75306,47646,46228,54490,51371,80808,40920,64912,79583,53254,75739,46483
51710,"Norfolk city, Virginia",61090,94532,44001,69420,80293,52225,79139,40921,67157,66990,48894,79888,43970
51740,"Portsmouth city, Virginia",54611,40178,40672,N,116607,N,69893,50122,54384,62298,48781,65192,43541
51760,"Richmond city, Virginia",58988,106252,37707,-,75926,43941,81810,30017,73316,65701,44653,81784,46433
51770,"Roanoke city, Virginia",49570,44543,37146,-,71158,43105,56685,20568,53836,49236,44712,65738,36930
51800,"Suffolk city, Virginia",83144,38713,64525,-,N,79444,95517,22199,83300,114429,57070,98843,51677
51810,"Virginia Beach city, Virginia",83245,179752,58452,76104,102203,66303,91020,55302,78748,108627,70323,103451,54258
53005,"Benton County, Washington",85529,78231,90738,N,104750,67335,90360,54785,86477,104734,63600,99092,50155
53007,"Chelan County, Washington",86282,32272,-,104133,-,95637,84517,90244,106287,98038,66422,95494,45935
53009,"Clallam County, Washington",66139,35527,-,61591,133380,56548,64371,37319,77093,81875,57247,88451,38391
53011,"Clark County, Washington",91248,198400,55652,96439,112150,80986,90677,64158,99522,110772,62593,104298,62363
53015,"Cowlitz County, Washington",72055,44049,-,N,119545,59616,71649,71341,85848,83561,50345,81362,39786
53021,"Franklin County, Washington",79224,30290,-,75788,75315,72397,94542,63798,76632,98835,71883,81571,70699
53025,"Grant County, Washington",63819,36134,-,93393,57011,72034,61420,39400,75677,75651,44996,77065,38298
53027,"Grays Harbor County, Washington",62523,30995,-,48571,64020,48912,63736,30791,84439,69882,53019,76054,40701
53029,"Island County, Washington",81783,37109,58953,N,66343,86008,82400,69095,73314,111517,70071,96058,49816
53033,"King County, Washington",116255,945040,65939,78750,141108,86644,120984,60678,133054,136234,71811,149449,77180
53035,"Kitsap County, Washington",94775,109245,90644,61663,119293,76954,97878,71662,98071,117411,73337,112777,52663
53041,"Lewis County, Washington",69067,32149,-,57551,-,38646,71260,77162,81577,88304,48239,83832,41995
53045,"Mason County, Washington",80139,27099,N,57845,-,80229,83531,42041,93125,100426,61319,93228,44708
53053,"Pierce County, Washington",93420,351652,67088,99699,89031,84323,98726,56721,99738,111776,68231,105744,60505
53057,"Skagit County, Washington",79001,50818,N,99239,64836,69383,81850,40896,90874,103241,60907,96793,42258
53061,"Snohomish County, Washington",101532,314888,87138,137981,131785,79734,100333,72657,121799,118920,64663,122194,63136
53063,"Spokane County, Washington",69070,220879,47472,63899,87913,74926,71135,44605,79317,88231,51841,94318,40965
53067,"Thurston County, Washington",88853,118571,79775,75272,95955,83199,89046,57599,93452,108955,66658,109884,52298
53073,"Whatcom County, Washington",79220,94813,N,N,92556,59079,80746,35808,93197,96652,67437,100125,48965
53077,"Yakima County, Washington",63865,87616,N,57549,88558,56900,71440,28818,73622,81390,42620,73983,38480
54003,"Berkeley County, West Virginia",69558,51145,54233,67000,118194,93523,71028,50507,83527,81020,43967,77353,50216
54011,"Cabell County, West Virginia",52237,38887,31746,-,N,N,55223,16288,63083,74316,40320,70201,27357
54033,"Harrison County, West Virginia",58092,25987,41364,-,-,52906,59373,35518,80060,76250,45582,78933,37116
54039,"Kanawha County, West Virginia",55215,78246,35483,-,93835,81733,58018,35382,58082,67591,43542,74517,33952
54061,"Monongalia County, West Virginia",55708,44767,45604,-,N,34154,60996,16024,70009,98793,53379,90862,32802
54081,"Raleigh County, West Virginia",51705,28043,N,-,N,-,52425,4627,56882,54498,50204,60397,25423
54107,"Wood County, West Virginia",58787,37220,N,30495,76896,37674,60291,51709,64116,68268,41817,74217,32486
55009,"Brown County, Wisconsin",71127,112390,20784,57997,116328,66705,72629,49406,79035,82028,49708,92721,44465
55017,"Chippewa County, Wisconsin",75128,27120,-,-,110346,79403,74797,68891,93257,96420,47137,86734,50695
55025,"Dane County, Wisconsin",84831,252136,44725,35275,90529,65152,88850,31588,98146,112980,68247,118619,51573
55027,"Dodge County, Wisconsin",67762,36407,N,62245,101294,50430,69781,51338,71882,90205,43721,86342,35468
55035,"Eau Claire County, Wisconsin",70411,45173,-,N,115660,N,68821,42651,84700,95458,51643,95986,44242
55039,"Fond du Lac County, Wisconsin",69948,43958,N,-,101810,65122,70047,53114,81533,95984,50998,90088,36391
55055,"Jefferson County, Wisconsin",78628,35443,-,-,-,71299,79445,47091,100202,90968,51337,94603,50358
55059,"Kenosha County, Wisconsin",74534,69779,39508,N,155444,73330,76928,32810,86591,83124,52902,92154,43687
55063,"La Crosse County, Wisconsin",69492,51449,17927,-,95648,63750,70979,32009,76456,86703,56708,88910,43620
55071,"Manitowoc County, Wisconsin",61673,35319,-,-,N,88971,62130,37587,75723,72379,46168,76984,36881
55073,"Marathon County, Wisconsin",69740,56666,-,71098,62660,43995,72718,41330,85026,81890,50481,89307,42216
55079,"Milwaukee County, Wisconsin",58214,388440,36988,67968,78138,54514,71538,39563,62198,68733,42609,76976,41811
55087,"Outagamie County, Wisconsin",78234,78706,39307,54977,98141,41026,79950,60549,92787,92795,52838,98004,50226
55089,"Ozaukee County, Wisconsin",88781,39117,140645,-,N,51488,89625,34131,121210,116618,56832,115556,43607
55097,"Portage County, Wisconsin",70061,29895,N,-,50169,N,72307,36423,92701,86663,55583,93294,40277
55101,"Racine County, Wisconsin",71788,78571,45836,80552,N,68560,76895,35614,78156,85250,48902,91629,41281
55105,"Rock County, Wisconsin",66451,67422,40349,-,63588,62368,69232,69094,80218,72732,48072,80670,43753
55109,"St. Croix County, Wisconsin",96130,37750,13962,-,143029,81898,97330,38718,107452,122859,51548,113026,46707
55111,"Sauk County, Wisconsin",69475,28307,N,N,-,44009,71417,31464,87064,86793,50697,95090,42338
55117,"Sheboygan County, Wisconsin",62978,50534,N,59093,98005,54818,63500,55823,71916,77137,47551,81753,44246
55127,"Walworth County, Wisconsin",72713,42781,N,-,57813,71523,73531,36504,91360,98730,57823,95301,43255
55131,"Washington County, Wisconsin",88807,56876,-,-,109286,73586,89712,45896,110754,105087,52275,104316,44091
55133,"Waukesha County, Wisconsin",98849,170114,52473,N,176140,62206,100342,61798,112854,130997,62249,123204,53836
55139,"Winnebago County, Wisconsin",69405,72135,75288,N,31250,54784,70229,51429,80819,76851,49682,93340,43568
55141,"Wood County, Wisconsin",63643,32290,-,11406,154175,148387,62634,57181,82652,87189,47539,80990,34370
56021,"Laramie County, Wyoming",71621,42559,N,43293,96049,76238,71947,50836,82167,88347,48645,89841,36784
56025,"Natrona County, Wyoming",69627,33474,-,60911,-,75273,68266,57549,75216,74955,64002,80896,47044
72013,"Arecibo Municipio, Puerto Rico",25016,32158,20398,-,"2,500-",25143,-,11511,31154,27500,22384,31078,15822
72021,"Bayamón Municipio, Puerto Rico",27843,74177,19967,-,N,27805,N,25073,31141,32080,22015,32687,16818
72025,"Caguas Municipio, Puerto Rico",24929,53037,18223,N,-,24493,N,13525,28381,36498,20753,33080,16241
72031,"Carolina Municipio, Puerto Rico",35776,66468,34600,-,N,35192,71720,17157,33245,44648,30025,40273,25503
72061,"Guaynabo Municipio, Puerto Rico",41202,36412,N,-,-,39993,68406,30297,51174,64660,28337,56380,25459
72097,"Mayagüez Municipio, Puerto Rico",17836,29625,12203,-,-,17740,-,"2,500-",17268,20466,20455,25030,9830
72113,"Ponce Municipio, Puerto Rico",17700,54689,21212,N,-,17714,N,"2,500-",18236,20336,17024,21488,12295
72127,"San Juan Municipio, Puerto Rico",25163,158386,15266,N,N,24627,92486,13433,25711,37939,20455,35044,17848
72135,"Toa Alta Municipio, Puerto Rico",44584,23703,81941,-,-,44003,-,-,39579,62960,27973,48233,22799
72137,"Toa Baja Municipio, Puerto Rico",29850,28722,44059,-,-,29570,N,16078,28438,37450,23934,35528,16995
72139,"Trujillo Alto Municipio, Puerto Rico",29108,29677,N,-,-,29045,-,-,26689,47689,26823,45742,16464
