GEO_ID,NAME,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households
51165,"Rockingham County, Virginia",56074,28855,N,-,-,44611,56172,41719,60894,63509,38335,60477,33268
51177,"Spotsylvania County, Virginia",71901,42286,71462,173864,86167,64269,71150,58920,68453,91545,49994,81604,44533
51179,"Stafford County, Virginia",93454,43629,111222,-,113826,74953,91532,51572,84413,120424,58959,100813,51088
51199,"York County, Virginia",78073,24042,56362,-,72348,96414,81988,3403,73359,97474,53910,92142,49959
51510,"Alexandria city, Virginia",86775,65595,51979,-,97755,58076,108593,50790,90618,97822,67488,107793,78110
51550,"Chesapeake city, Virginia",67252,80014,51814,-,81710,55358,76866,33570,66712,85235,47939,79821,41413
51650,"Hampton city, Virginia",43785,53255,37536,-,53294,38826,52103,21250,40996,57087,38386,54888,31826
51680,"Lynchburg city, Virginia",40477,29631,22939,-,19795,62543,47852,13289,40562,46790,45176,46648,28982
51700,"Newport News city, Virginia",49184,67538,33429,-,45503,37027,58430,32299,45831,56346,42729,56275,35766
51710,"Norfolk city, Virginia",44030,85484,31010,N,53524,43956,55659,27869,45578,53090,32722,50799,31314
51740,"Portsmouth city, Virginia",43904,36012,39506,N,N,N,50949,39169,47068,45412,33886,49547,34718
51760,"Richmond city, Virginia",39193,88110,27262,N,40253,31547,56517,17005,42376,40468,35635,46225,31922
51770,"Roanoke city, Virginia",36651,42759,26930,-,N,19137,42285,18277,38890,44253,31367,47302,25458
51800,"Suffolk city, Virginia",60637,30989,43472,-,65173,107835,79267,17480,61000,72570,43892,73093,37950
51810,"Virginia Beach city, Virginia",62855,165428,51526,66856,66875,54265,67289,34815,62062,77020,49177,74621,41453
53005,"Benton County, Washington",58997,68334,48718,47267,N,43747,61385,29231,59261,79373,43770,66709,40116
53007,"Chelan County, Washington",51101,27665,-,N,-,41460,53339,24159,51479,61637,37343,62207,23502
53009,"Clallam County, Washington",46566,30606,N,26000,N,22814,48655,32098,44257,54385,45162,56850,28638
53011,"Clark County, Washington",57588,158778,50580,41643,58428,43511,59648,26926,58137,72889,43501,67442,38009
53015,"Cowlitz County, Washington",48417,38483,-,23874,36825,34155,49468,21855,61042,56501,34763,59725,26363
53021,"Franklin County, Washington",56631,24434,N,-,81080,33987,71215,45194,61506,63369,38222,56313,33691
53025,"Grant County, Washington",46728,29888,-,N,-,33963,53112,30487,51811,55455,32704,52547,24022
53027,"Grays Harbor County, Washington",41315,26815,130743,70852,23333,47327,41024,41352,42033,52468,30828,57712,21787
53029,"Island County, Washington",51893,32990,27387,48770,50213,53718,52843,25833,51855,68129,46216,64651,32041
53033,"King County, Washington",71834,819434,33955,42060,75555,48308,78927,33080,80578,85587,47342,92767,46489
53035,"Kitsap County, Washington",62672,97854,N,22107,76608,45876,65118,29377,62675,81256,50666,76108,39079
53041,"Lewis County, Washington",40601,29040,-,N,87734,29729,41122,29709,40525,45363,38250,49518,25993
53053,"Pierce County, Washington",57660,302287,50754,40402,49693,44402,61583,30658,58383,71846,42819,70402,34875
53057,"Skagit County, Washington",52448,45234,N,52909,102269,40861,54953,38522,53906,65917,39446,59792,31471
53061,"Snohomish County, Washington",67394,270616,55803,59491,75789,53876,68643,41326,69102,81417,42063,78584,40847
53063,"Spokane County, Washington",47576,186456,26948,27220,39283,41539,49113,20665,46499,61544,37729,61018,26299
53067,"Thurston County, Washington",59785,99815,60700,51406,62065,45293,61368,36133,61058,71069,44932,71751,37388
53073,"Whatcom County, Washington",50186,78330,N,37378,58681,33739,53295,17408,59650,63860,39432,68096,27863
53077,"Yakima County, Washington",41917,79742,20050,28663,62698,35600,49203,24019,39577,50120,35723,47496,27165
54003,"Berkeley County, West Virginia",55134,41281,62330,-,N,47405,55268,42173,56944,67238,35771,60552,41167
54011,"Cabell County, West Virginia",39019,40095,N,-,192636,30895,40439,18948,37242,47256,35209,51171,21842
54033,"Harrison County, West Virginia",41698,27136,N,-,-,N,41679,27781,43230,46769,34732,56479,22231
54039,"Kanawha County, West Virginia",46325,82199,27666,-,59720,N,46981,14695,54871,52617,37264,56950,30933
54061,"Monongalia County, West Virginia",49534,37766,33983,-,53387,11803,50825,7301,56714,71017,39589,67699,22709
54081,"Raleigh County, West Virginia",40178,30875,N,-,-,N,40726,41455,36600,56691,34076,51147,20181
54107,"Wood County, West Virginia",41408,36202,49938,-,-,N,41322,24477,45051,55292,30113,50652,24280
55009,"Brown County, Wisconsin",51160,99703,31711,32855,44025,41024,53535,28320,57304,63152,32728,64820,31007
55025,"Dane County, Wisconsin",60081,212218,26351,N,47782,31712,64283,22212,61105,74624,46783,81781,37325
55027,"Dodge County, Wisconsin",51151,31784,-,48216,-,29476,51843,33616,60666,60811,29302,63457,27591
55035,"Eau Claire County, Wisconsin",49204,39652,-,N,61567,41186,48878,22144,59085,68231,32861,70188,25939
55039,"Fond du Lac County, Wisconsin",54198,41202,28792,"250,000+",101027,50935,55461,26579,57882,71313,32528,64409,27085
55055,"Jefferson County, Wisconsin",51235,32613,40721,-,N,38841,52108,28083,67524,61568,36441,63094,32707
55059,"Kenosha County, Wisconsin",51013,62882,22086,N,N,27380,57642,20696,51031,67062,37304,66213,28333
55063,"La Crosse County, Wisconsin",51551,45632,N,-,54921,43493,51738,25014,56217,66354,36750,67388,28031
55071,"Manitowoc County, Wisconsin",47181,33343,33673,-,N,N,47041,27019,52480,59967,29346,61592,26516
55073,"Marathon County, Wisconsin",51635,54422,N,N,50140,26329,52867,21882,53091,67718,32566,63730,26103
55079,"Milwaukee County, Wisconsin",41959,381115,27124,42382,52997,31332,52376,21870,44945,51915,31422,52870,31309
55087,"Outagamie County, Wisconsin",56433,70571,26186,53094,47374,34353,57929,27471,59769,70638,36420,71327,34588
55089,"Ozaukee County, Wisconsin",70899,33805,N,N,N,73232,70556,26815,71889,85326,44583,81817,33338
55097,"Portage County, Wisconsin",49872,27605,N,N,N,43370,50519,14212,60580,66622,32878,64717,25470
55101,"Racine County, Wisconsin",54209,72057,23314,N,140898,35422,61951,27018,56303,67875,37430,68486,32146
55105,"Rock County, Wisconsin",47118,64088,23202,92652,N,30791,51827,25496,50176,60593,34966,57791,28873
55109,"St. Croix County, Wisconsin",67502,32541,19870,N,74848,N,68350,57212,78998,76247,44413,79366,36383
55117,"Sheboygan County, Wisconsin",50678,47295,-,-,51083,32743,51414,39313,50442,63451,33622,61524,31245
55127,"Walworth County, Wisconsin",52057,40292,N,-,-,39223,54234,19527,58581,67394,35419,68715,26516
55131,"Washington County, Wisconsin",66391,52779,61051,-,104920,47115,66498,45604,77121,76114,45302,81182,38056
55133,"Waukesha County, Wisconsin",75368,155263,N,N,121732,46568,75593,33750,87512,94950,44145,92056,40046
55139,"Winnebago County, Wisconsin",49776,68985,25066,31751,N,29136,51119,21716,54886,62705,33276,65064,30589
55141,"Wood County, Wisconsin",47726,31724,-,29435,183596,53180,46968,28155,52076,54418,34851,62576,24137
56021,"Laramie County, Wyoming",61661,35785,61560,-,N,46534,64949,29125,68304,78832,48710,80429,31378
56025,"Natrona County, Wyoming",58635,32665,-,49638,-,41498,60312,46218,61722,68660,45076,71561,37793
72013,"Arecibo Municipio, Puerto Rico",16151,32556,N,-,"2,500-",16110,-,13210,18404,17593,13786,19394,9206
72021,"Bayamón Municipio, Puerto Rico",23741,70934,22652,18344,-,23791,22297,20338,26269,34844,17207,28745,10071
72025,"Caguas Municipio, Puerto Rico",23583,50891,17594,7942,N,23588,N,7663,27556,29135,18992,27199,13145
72031,"Carolina Municipio, Puerto Rico",25988,63554,24048,26567,N,25990,37804,11712,29030,32676,20314,28843,18521
72061,"Guaynabo Municipio, Puerto Rico",34649,36844,15915,-,-,33927,110263,14345,45439,41812,22480,39197,22265
72097,"Mayagüez Municipio, Puerto Rico",15155,29928,23665,-,-,15148,-,"2,500-",14839,16519,16597,20203,6432
72113,"Ponce Municipio, Puerto Rico",15990,56289,21208,5637,-,15939,-,3233,12464,19713,17036,18947,10248
72127,"San Juan Municipio, Puerto Rico",21309,148675,17526,16105,10267,21194,29643,3963,23627,24624,18970,26015,15175
72135,"Toa Alta Municipio, Puerto Rico",29170,22224,N,-,-,29373,-,10183,37420,32497,17315,33110,12201
72137,"Toa Baja Municipio, Puerto Rico",24523,28715,15981,-,-,24528,-,21389,29724,31825,18647,29741,13008
72139,"Trujillo Alto Municipio, Puerto Rico",30015,24608,33887,-,-,29923,43923,13667,38021,32171,19521,31661,17091
