GEO_ID,NAME,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households
51059,"Fairfax County, Virginia",134115,410660,98431,101789,131220,100032,155378,55921,135682,159757,104845,159645,87742
51061,"Fauquier County, Virginia",108497,26887,N,-,N,69180,116887,-,135588,127633,73722,125664,45646
51069,"Frederick County, Virginia",86044,34581,49597,-,56550,57605,90667,46679,93818,109595,60436,91855,47073
51085,"Hanover County, Virginia",94381,42274,59363,-,N,48808,102999,60867,98516,124811,66061,112132,46896
51087,"Henrico County, Virginia",78868,137035,61107,123075,125677,68491,83586,55124,82600,98062,56050,107078,47834
51095,"James City County, Virginia",88604,31060,52405,-,N,73895,95498,-,77562,116559,78266,104662,53872
51107,"Loudoun County, Virginia",153506,141935,122425,N,165500,114692,160569,65670,155570,177359,91987,168681,92132
51121,"Montgomery County, Virginia",55210,37796,53430,-,N,62634,55349,7266,70944,77913,56835,87462,29167
51153,"Prince William County, Virginia",118117,154619,112895,85833,110011,100841,130114,49277,112452,135289,86280,130212,72625
51161,"Roanoke County, Virginia",72231,39093,65053,-,156094,N,75094,32024,89904,98519,43828,95492,31619
51165,"Rockingham County, Virginia",73163,32551,92617,-,56210,76360,73185,48317,78855,86792,56955,89229,38953
51177,"Spotsylvania County, Virginia",101289,51179,92231,"250,000+",93254,113383,102264,85526,100352,118811,63942,103276,64410
51179,"Stafford County, Virginia",117251,51007,119700,105573,N,95291,120904,67681,120424,143438,72571,129327,59086
51199,"York County, Virginia",97758,26641,62030,-,99851,89033,100805,70542,98961,120993,65980,110256,54048
51510,"Alexandria city, Virginia",101162,72024,64204,-,117451,76624,130784,54194,100893,126850,84125,139944,80522
51550,"Chesapeake city, Virginia",88815,93849,81031,-,62569,101157,97978,40686,94659,107171,61963,102453,50443
51650,"Hampton city, Virginia",57647,58181,50686,N,69042,53393,73898,32428,56203,76883,45187,77644,40685
51680,"Lynchburg city, Virginia",56110,28346,33783,-,"250,000+",N,64638,48451,51992,66182,50677,70214,36963
51700,"Newport News city, Virginia",58937,77489,41154,103008,45224,68920,73713,43017,60813,71632,43029,73323,41863
51710,"Norfolk city, Virginia",58591,97596,43772,N,64722,45014,75427,46602,61938,66081,46248,75077,41619
51740,"Portsmouth city, Virginia",54429,40827,40816,-,N,63409,67514,49803,52667,69915,39622,60722,36083
51760,"Richmond city, Virginia",51770,99929,31984,56099,N,65745,78012,23300,61397,56010,38910,75062,40939
51770,"Roanoke city, Virginia",47202,42455,32046,-,74382,80065,53572,28655,57816,54528,34563,68271,31271
51800,"Suffolk city, Virginia",79556,37383,63533,140087,203786,72474,92429,61065,85873,97218,57608,94662,52604
51810,"Virginia Beach city, Virginia",81634,182775,60185,-,101568,64948,87053,41338,81283,102596,66172,96946,53524
53005,"Benton County, Washington",77059,76855,71914,38726,78071,55367,81902,60236,84479,97035,55259,95391,46079
53007,"Chelan County, Washington",65847,32050,-,188122,N,45616,74223,59038,72410,77881,50036,74295,40011
53009,"Clallam County, Washington",62695,34773,-,34667,N,38570,64292,21463,69644,71060,55509,72025,45647
53011,"Clark County, Washington",83837,193919,73776,99396,112788,74358,84717,51360,86782,103127,60788,94030,51600
53015,"Cowlitz County, Washington",71194,43204,-,42903,N,66563,71982,67000,76405,81055,46185,84164,41233
53021,"Franklin County, Washington",81940,28989,53246,N,N,64415,94045,70836,84273,102733,60729,82258,54779
53025,"Grant County, Washington",62227,35572,-,80875,N,56544,65806,63049,61562,81178,37008,68216,36361
53027,"Grays Harbor County, Washington",54631,30500,-,N,72851,N,52800,46026,60238,71553,40694,71124,30530
53029,"Island County, Washington",76505,35976,97292,N,93000,66708,76634,49346,86414,92590,66890,94865,50836
53033,"King County, Washington",110586,924763,57437,62905,145800,74357,114054,41442,128836,124484,69872,138465,71145
53035,"Kitsap County, Washington",87314,106399,72729,60228,74896,68846,90016,46110,95374,107055,63227,101150,52709
53041,"Lewis County, Washington",65047,32304,N,N,N,66547,65786,27730,79809,74433,47263,82212,32123
53045,"Mason County, Washington",77070,25036,-,N,N,75970,80305,34896,94227,82225,57560,86135,27597
53053,"Pierce County, Washington",85866,347668,73869,63769,76273,77100,90793,55399,94075,102339,61134,100407,53389
53057,"Skagit County, Washington",72648,51971,N,86000,88455,50874,75077,53446,79733,85890,57784,85749,43168
53061,"Snohomish County, Washington",100042,312365,77386,65325,132678,86576,98692,63283,109713,112619,63491,115213,57904
53063,"Spokane County, Washington",65722,217920,44325,67437,69736,57487,66832,37400,71340,78080,49832,82067,39697
53067,"Thurston County, Washington",81659,117186,64556,72981,84465,71250,81948,47521,80911,103160,65170,91342,50374
53073,"Whatcom County, Washington",72055,92219,N,80664,58848,57470,73218,37244,83125,92370,54038,91507,46749
53077,"Yakima County, Washington",61012,86992,N,64485,53453,55440,65567,48961,66801,69000,43078,68274,31062
54003,"Berkeley County, West Virginia",71733,50841,82553,-,108614,50953,72607,43908,80051,78852,56789,80461,44369
54011,"Cabell County, West Virginia",47020,39631,N,-,51325,N,48390,18389,51950,51239,47472,59742,25785
54033,"Harrison County, West Virginia",51533,26143,N,-,-,81958,51039,49530,57020,70285,41465,72700,41023
54039,"Kanawha County, West Virginia",56122,77634,42175,-,N,N,57403,40396,59626,66801,46671,72791,29955
54061,"Monongalia County, West Virginia",56347,42710,N,-,N,98650,56785,12877,60896,79583,55744,95683,30581
54081,"Raleigh County, West Virginia",38687,29505,15532,-,-,12229,39963,17047,52588,37917,35502,59344,26622
54107,"Wood County, West Virginia",54153,35756,69313,-,-,47895,55478,35797,58088,68208,42054,77345,28227
55009,"Brown County, Wisconsin",66191,110225,41137,55133,83012,36835,67012,42328,72195,79621,45407,88591,39750
55017,"Chippewa County, Wisconsin",60533,26791,-,-,N,N,60806,54337,73492,65669,46009,73933,33318
55025,"Dane County, Wisconsin",77221,243924,40985,42433,70529,55760,82271,30699,88956,96061,62651,110048,47912
55027,"Dodge County, Wisconsin",65773,36286,68894,N,-,68585,65447,42131,70415,74011,42856,80348,42417
55035,"Eau Claire County, Wisconsin",62445,43253,N,-,49058,85880,64809,32788,77977,91962,48245,84533,36573
55039,"Fond du Lac County, Wisconsin",69068,42758,-,-,N,68183,69352,92523,75622,85492,46525,86676,40245
55055,"Jefferson County, Wisconsin",68319,35088,N,-,N,N,69679,44085,74016,87945,47989,85522,41339
55059,"Kenosha County, Wisconsin",70971,67810,59378,60499,70899,56314,72091,31009,74932,85125,52040,87530,36973
55063,"La Crosse County, Wisconsin",60382,50217,N,N,63714,32635,60966,37637,73657,80837,39029,81757,40493
55071,"Manitowoc County, Wisconsin",57918,35716,-,-,N,50484,58728,27247,75377,65771,46831,74211,34914
55073,"Marathon County, Wisconsin",74494,57566,"250,000+",N,92876,79000,73490,46689,86630,88435,50564,89177,37191
55079,"Milwaukee County, Wisconsin",56347,389434,35040,77611,84862,50098,69714,30341,64217,64966,40577,71750,40020
55087,"Outagamie County, Wisconsin",73057,77071,46312,67617,81041,63160,73985,58869,80963,88604,44480,92802,45914
55089,"Ozaukee County, Wisconsin",85402,36144,N,-,82019,N,84773,55612,106648,121101,54847,116665,44282
55097,"Portage County, Wisconsin",65928,29937,-,-,N,45601,66233,28566,74677,82077,54347,81946,37476
55101,"Racine County, Wisconsin",68758,79068,39964,N,90678,59006,74816,60114,66681,86139,51022,82788,40622
55105,"Rock County, Wisconsin",66090,67876,32163,73147,124093,57604,68446,61753,74863,79850,45430,79484,39193
55109,"St. Croix County, Wisconsin",93547,36873,-,46603,102905,101165,94178,85754,99156,115041,54484,113932,51254
55111,"Sauk County, Wisconsin",70914,27524,38147,27750,-,45413,74273,64286,69525,92104,53133,84236,42144
55117,"Sheboygan County, Wisconsin",62188,49416,N,76321,98512,53843,62186,42155,73397,80028,44137,85632,39051
55127,"Walworth County, Wisconsin",69996,43086,55673,77724,N,61045,71745,27321,75260,91645,52526,88783,37043
55131,"Washington County, Wisconsin",83384,56636,81769,N,70576,N,83505,69039,91912,110438,54070,102987,49017
55133,"Waukesha County, Wisconsin",94171,167089,65377,95405,144821,83197,93739,38582,115336,118689,58222,115360,50032
55139,"Winnebago County, Wisconsin",64095,72794,47992,30398,62347,38718,65785,39189,72667,84707,41793,84296,38336
55141,"Wood County, Wisconsin",52627,31890,-,38723,150865,17917,53426,45333,64631,70296,38964,67361,32257
56021,"Laramie County, Wyoming",61381,43728,46290,95946,N,40423,65332,47922,68607,67745,51731,81627,39379
56025,"Natrona County, Wyoming",63605,33203,-,-,-,35348,66148,36607,60236,84436,54219,82928,36006
72013,"Arecibo Municipio, Puerto Rico",18341,28742,14950,-,15400,18319,-,8426,19058,21882,16652,23353,12090
72021,"Bayamón Municipio, Puerto Rico",26014,66385,22781,-,-,25989,N,12538,27060,33619,22507,31406,14686
72025,"Caguas Municipio, Puerto Rico",26473,47586,21321,-,-,26678,-,16200,25288,32284,21474,30458,17915
72031,"Carolina Municipio, Puerto Rico",30734,58930,29287,-,-,30657,-,25929,43063,34417,22217,34885,20682
72061,"Guaynabo Municipio, Puerto Rico",44673,32826,18389,-,-,42932,102829,37577,51796,63900,29621,58733,21758
72097,"Mayagüez Municipio, Puerto Rico",15941,27447,16281,-,-,15891,-,5675,15213,22165,14389,19315,10765
72113,"Ponce Municipio, Puerto Rico",17876,50007,26086,-,-,17750,-,9703,18316,23720,16008,25716,11225
72127,"San Juan Municipio, Puerto Rico",22175,135865,15157,28669,-,22095,N,4874,20862,26875,21353,28975,16648
72135,"Toa Alta Municipio, Puerto Rico",26292,20918,N,-,-,26292,-,-,32548,32315,18567,29837,18045
72137,"Toa Baja Municipio, Puerto Rico",30561,28276,26042,N,-,30787,-,12430,44343,31671,20556,39688,16005
72139,"Trujillo Alto Municipio, Puerto Rico",36349,24898,21618,-,-,36495,-,-,37024,45907,29753,38778,15552
